#The local date and time: 	Fri May 14 18:24:14 2021

#TIME CONSUMTION CALCUALATIONS, Flows in pcap file
#/mnt/c/Users/ahmad/Desktop/Thesis/pcap_files/SplittedPcaps/T1oneGig.pcap
#This file contains the Time report for implementing functions below
#All Randomness Tests plugin functions including RTs in R seperated
#RTs preprocessing (which includes the initialization of R instance in the first time)
#Ground truth label extraction in which the caputred flow is matched with the ones saved in GT file
#Classification time using ANN prediction
#NOTE: this time calculation is for each processed flow
#in ANN classification with its trained model(the model is loaded only once in the first flow)
#
RTpre	Freq	Blockfreq	Ser	Cumsum	ApEnt	Dft	Lruns	Runs	TBT	GCD	Bckstack	GTmatch	Classification	Packets	FlowID
68	14	32	145	33	124	2133	26	12	237890	325567	285970	10	10	3	636415168
64	18	13	56	28	55	12873	29	14	242835	280529	293303	10	10	4	3504607568
89	27	20	81	40	79	6085	45	21	330414	373226	385510	11	11	5	665142188
52	18	23	157	30	194	3301	33	15	392452	466649	476761	10	10	5	309822558
69	31	47	106	28	210	3482	28	16	243401	344430	286583	10	10	3	149813280
65	19	15	69	28	68	3468	35	17	244898	280610	293652	10	10	5	3465446400
31	15	52	173	23	178	4003	42	29	242203	335802	289402	10	10	3	2230717024
120	28	39	143	54	142	8257	50	39	329298	373535	398970	9	9	5	1833154080
152	44	47	14029	49	15484	9415	54	25	411946	458179	484004	10	10	5	2252590336
85	28	18	13537	45	15464	6291	51	23	400036	527539	488738	10	10	5	1319250896
109	25	18	13397	34	16002	7207	39	21	392611	521027	471100	9	9	5	788061712
85	29	18	13295	42	15290	6660	50	25	402177	526665	493334	9	9	5	1767370224
96	24	16	73	36	71	5281	39	18	325636	367244	394923	9	9	5	2001093264
63	22	17	27376	38	31951	4456	45	23	395916	526439	476643	9	9	5	3860547040
77	25	16	26819	40	30142	7470	47	23	406349	584534	488685	9	9	5	3592554256
71	23	18	26533	37	30403	4889	42	22	394776	636858	478955	9	9	5	1122770992
35	12	31	106	18	131	2383	25	12	245614	336260	289284	9	9	3	2309540720
41	16	8	26964	27	31044	4747	30	14	237898	396216	289981	10	10	3	3201139952
37	12	7	13712	21	15788	8984	66	9	164086	243369	192713	9	9	2	1994600832
89	28	30	130	42	146	6670	51	20	405384	473227	485072	10	10	5	1233048016
64	21	38	13444	32	15528	4926	46	20	403390	589379	484445	10	10	5	1438525440
58	20	27	13623	31	15822	4132	39	19	320021	439371	386491	10	10	5	4160216224
106	28	18	13485	52	15276	6490	52	22	403677	465972	487021	9	9	5	94482560
94	26	18	13655	42	15776	6570	50	24	404277	526110	485508	9	9	5	2564265824
99	29	20	96	44	94	23621	95	25	405285	470048	485928	10	10	5	2950909344
84	25	26	13937	40	15919	6339	49	22	402786	521814	485367	10	10	5	1007074576
44	15	12	13334	22	15264	2213	24	13	237071	331430	286196	10	10	3	1530840960
98	19	19	15292	26	15416	5913	27	15	243458	275474	292334	11	11	3	2777719120
59	19	21	93	29	106	12906	32	16	320237	437224	389178	9	9	4	2014891728
24	9	22	84	15	109	1350	12	5	158340	307811	190814	10	10	2	3095824672
16	9	17	13386	15	15535	753	15	9	162491	190255	189874	10	10	2	2505454416
31	10	16	13904	16	15761	748	15	10	159013	187645	192578	10	10	2	3213644720
50	15	22	79	22	93	17766	26	14	247011	337876	301314	10	10	3	3072748224
64	20	39	13974	72	15767	4996	41	19	408977	585835	478344	10	10	5	1827318288
117	30	19	13327	44	15338	7520	51	23	400906	525880	491038	9	9	5	892263504
85	28	18	13266	41	15237	9738	76	37	405745	523370	491224	10	10	5	3093168640
66	21	45	212	35	203	4542	44	18	403704	469520	482649	14	14	5	3306854592
69	21	15	70	41	70	5405	34	17	323320	370670	388302	10	10	5	661032528
107	27	24	117	46	129	4878	48	22	404407	523300	482814	10	10	5	914854912
70	22	34	13660	38	15474	3781	46	21	396439	468233	484236	9	9	5	1158928272
74	25	16	74	36	72	6670	41	21	327664	375513	390042	9	9	5	1260141280
76	24	64	183	39	165	5722	47	17	408043	533186	484364	9	9	5	2125827120
39	12	24	103	18	128	2051	24	11	237945	335059	287558	10	10	3	395326880
103	26	19	13540	43	15492	13255	54	41	407891	469337	492272	11	11	5	2030815776
37	12	29	148	41	188	2182	48	35	246559	348798	288862	10	10	3	1167263488
49	16	19	13423	24	15293	2434	26	14	241361	281491	290323	10	10	3	4236030064
79	25	17	26658	36	30789	7171	44	20	407448	466444	493150	10	10	5	19194688
54	18	23	156	29	275	3226	33	17	386953	457639	475024	10	10	5	707265360
69	22	35	13393	47	15393	4184	46	20	401233	533483	486815	9	9	5	2017656128
60	18	19	13636	29	15658	3854	32	19	316516	423198	384062	10	10	5	3406765168
35	14	29	105	21	129	2489	26	11	239956	345543	287722	10	10	3	3832425392
39	13	15	13739	24	15495	3904	25	11	239097	279608	292881	10	10	3	545873664
91	27	20	81	40	80	6053	43	19	331693	374130	391059	10	10	5	762587712
92	29	19	13440	43	15463	6544	54	23	407935	469807	486124	12	12	5	220604112
25	10	25	85	17	129	650	13	8	158234	188638	198384	9	9	2	2608833872
24	10	25	85	17	112	585	13	7	161556	190354	193272	9	9	2	674150832
27	10	26	85	17	111	589	14	7	158665	186276	190096	22	22	2	3143934096
56	14	31	107	22	132	3885	25	15	237465	396834	291015	10	10	4	727585648
12	4	8	39	6	53	174	4	1	78463	92360	93774	9	9	1	4052984736
36	14	29	105	21	128	2422	25	9	247712	346367	289332	7	7	3	3742947872
72	22	16	72	33	117	8444	36	19	324429	375323	390595	10	10	5	2948134064
81	26	27	13464	42	15525	5674	52	23	407464	465431	485241	9	9	5	1904173072
22	9	12	13372	18	15236	1763	14	8	162423	244955	190980	9	9	2	80317056
63	11	18	138	17	73	13279	23	11	163706	188201	194135	13	13	2	903018944
105	27	31	121	42	132	6639	53	21	410077	528893	484205	10	10	5	2224259328
74	23	26	103	37	116	5193	40	19	329802	438090	386326	9	9	5	2600969728
92	27	39	132	43	146	6634	47	19	413668	532093	485318	9	9	5	3129752576
113	28	58	134	41	131	6788	48	18	404415	537034	487991	9	9	5	4187318272
80	24	26	13605	42	15464	5536	51	22	407644	589172	481094	9	9	5	421133824
102	28	28	120	42	131	6870	50	20	412876	470511	483285	9	9	5	3944371072
82	28	28	120	43	144	6315	49	22	413081	533345	487599	9	9	5	2118744368
101	29	20	94	44	91	8901	49	23	407845	478867	487320	9	9	5	78546368
16	6	8	41	8	66	184	5	3	80034	94109	95121	9	9	1	3565768768
17	5	8	40	7	53	165	5	3	77753	91370	95233	9	9	1	404707520
18	6	8	40	7	53	166	4	2	76706	93579	94016	10	10	1	1685561248
17	6	8	40	7	54	161	4	2	78186	93102	96782	9	9	1	3418821088
82	33	14	13380	28	15475	3671	28	14	245916	278588	291976	9	9	4	409517968
77	24	16	13160	38	15340	5332	42	20	332179	374078	384215	10	10	5	2240679936
55	19	37	162	28	198	3527	32	14	387357	462917	477377	9	9	5	3818948430
59	18	23	170	27	194	3553	32	16	387848	470794	476777	27	27	5	3503213200
92	27	30	120	42	133	6324	50	21	409140	527849	485153	10	10	5	558923072
103	28	30	119	41	132	7531	49	23	405920	528356	488291	10	10	5	3185463184
28	22	23	88	19	116	961	13	7	157637	187833	191930	9	9	5	3093260662
97	27	30	121	42	133	6262	50	18	413388	533651	482910	10	10	5	2556552192
55	17	19	13351	29	16140	4500	31	15	245404	345486	293675	22	22	3	4158942368
106	45	32	14183	40	15485	8485	48	22	327619	373831	392517	10	10	5	1485645824
81	25	17	13616	39	15801	8289	45	21	327378	379629	392097	10	10	5	1377783808
82	23	17	13555	56	15342	5274	45	20	330805	369809	390100	10	10	5	1269921792
71	21	32	138	33	178	5142	37	18	395576	578246	485668	10	10	5	1142907664
97	28	31	120	43	185	6683	51	21	408893	530917	489150	11	11	5	1205301072
98	28	19	13549	44	15990	6773	86	25	408449	528739	485919	10	10	5	953953248
56	20	40	159	34	198	2721	38	17	405210	475215	476071	10	10	5	3845169504
87	28	18	13439	43	16416	7818	45	22	407279	526852	483382	10	10	5	2541005296
86	27	30	13528	41	15530	8683	50	23	409703	529496	485611	9	9	5	2580016160
113	29	19	13426	43	15429	8696	52	24	410644	463908	487788	10	10	5	1037816816
92	28	18	13607	37	15127	8520	50	24	409178	468741	486359	9	9	5	280631712
108	29	31	123	43	135	7109	51	23	412011	467134	488015	10	10	5	4148318240
67	21	40	159	34	197	5059	84	16	404396	529953	484320	9	9	5	2431747872
65	22	22	13503	30	15492	3844	39	24	399080	633640	479170	10	10	5	1571535600
37	10	23	89	19	129	942	13	8	156171	187904	189371	9	9	4	2408452076
26	8	23	89	13	117	1007	10	14	152586	185516	189202	9	9	4	1341984210
51	15	24	13498	26	15440	3917	30	12	318155	374007	377667	11	11	4	311714464
5	3	2	1	1	1	3	0	0	0	0	0	6	6	1	2004780720
97	28	28	123	43	147	6672	51	21	409431	476359	488362	11	11	5	1017564960
54	18	50	13555	32	15992	2753	78	19	403213	644327	472168	10	10	5	1241133056
46	18	10	40329	24	46179	1969	29	12	238585	282830	289738	10	10	5	1206582272
86	30	47	123	57	132	6526	49	22	411515	531455	481474	10	10	5	3820386544
90	28	28	119	40	131	7917	66	23	409570	528477	481446	10	10	5	2368383472
87	27	28	118	41	130	6559	52	24	406485	530462	486016	10	10	5	1120437824
76	24	14	53382	38	60720	3920	49	20	404008	586405	484064	10	10	5	3581298608
99	28	30	121	43	134	7821	51	23	412161	471993	487193	9	9	5	1371722176
37	13	18	62	20	78	1181	20	10	165867	247374	190607	10	10	5	400639088
33	11	17	13503	18	15289	3371	19	9	161929	249864	190908	12	12	5	1961621328
77	26	28	120	40	132	5520	45	21	328533	375483	387089	9	9	5	2633927264
92	28	30	123	44	135	7544	51	23	416816	468165	487737	10	10	5	1623006528
99	27	30	121	42	134	6065	49	20	409593	470920	490398	9	9	5	3533465264
106	28	30	121	42	133	5765	50	23	410354	466860	489505	10	10	5	1148956704
144	47	19	15536	43	15278	7377	53	23	407816	526326	485184	10	10	5	280018176
92	28	31	121	42	134	6532	52	22	406973	520924	481537	10	10	5	2745567776
120	44	29	186	76	184	11045	50	25	407841	468672	486194	10	10	5	4210237792
87	38	30	122	34	150	3327	36	16	323296	436466	383157	10	10	5	62587904
97	37	55	172	56	257	5435	68	30	324457	377386	385321	10	10	4	2109807104
26	10	19	13875	18	15898	956	18	11	161519	185911	191841	10	10	5	2977277952
81	26	20	145	33	95	7732	62	21	411033	471711	489470	10	10	5	2653691904
43	15	11	13734	24	15754	9711	22	12	160885	181682	195410	9	9	5	2437967872
86	29	29	14386	45	16007	10579	47	44	403619	468580	485617	9	9	5	2903523808
100	27	30	120	42	133	6530	50	21	418361	471377	480825	10	10	5	238375280
70	24	32	141	37	165	5705	43	20	404022	466264	477889	10	10	5	2067792976
65	22	36	13878	38	15866	21132	46	23	408643	528931	485942	10	10	5	1074106112
86	27	29	119	41	131	5874	50	22	406390	465541	478960	9	9	5	2730728528
89	27	30	119	42	131	6118	49	21	408634	471793	487745	9	9	5	1862601072
91	28	29	120	43	133	6573	50	23	410851	472719	479570	21	21	5	277142080
76	25	38	144	40	168	7569	71	53	403354	531764	482062	9	9	5	913273984
80	18	58	146	28	216	16845	33	17	320995	378560	383507	10	10	5	477463216
62	20	35	142	34	155	3661	38	15	322465	371876	385560	10	10	5	924137680
67	23	25	99	34	112	6202	41	20	331588	375420	384996	11	11	5	2455772400
104	29	29	186	62	181	7360	49	23	406265	527404	481052	9	9	5	1305687392
100	28	29	122	42	133	8591	53	23	405515	526822	479078	9	9	5	4289887952
49	17	25	185	40	161	2459	34	18	318312	373706	386653	10	10	5	1139283584
75	23	43	168	37	207	3999	47	19	406716	473895	482916	10	10	5	3891989504
100	27	29	119	43	129	14408	51	21	409798	467291	487921	10	10	5	1082921920
101	27	30	121	43	133	14362	51	22	404416	466259	485907	10	10	5	246205008
72	22	48	182	37	207	5923	96	19	409612	470630	480712	9	9	5	485544960
94	27	29	118	43	132	7495	49	20	408065	524671	488991	9	9	5	811594800
88	28	30	133	42	132	8182	116	24	406057	469872	486801	10	10	5	3019114736
66	21	36	128	34	154	3993	40	16	328743	376184	383513	9	9	5	707675648
94	24	40	148	37	163	14703	44	20	411589	471203	484319	10	10	5	3496943616
76	24	38	145	37	168	6004	48	21	408935	470896	483833	9	9	5	1991244288
92	28	30	137	44	135	8185	49	23	414891	472831	480121	9	9	5	1237082976
88	25	29	132	36	131	6570	79	22	405758	533134	487351	9	9	5	4109900800
91	27	29	119	43	130	8872	50	22	409531	538955	482249	10	10	5	1251342416
108	75	44	173	61	199	9597	52	23	412048	524335	488820	9	9	5	1725392240
147	30	30	246	63	130	7606	47	22	410554	531178	481014	53	53	5	697320400
100	28	29	120	42	131	7032	54	25	409423	530253	487887	9	9	5	2339343680
57	19	27	13753	30	15877	4669	38	19	399256	530364	473804	10	10	5	2632023040
118	26	52	293	62	246	20074	50	23	411175	466270	483962	9	9	5	3817505280
53	18	37	13492	30	15502	4356	38	20	403699	658045	484044	10	10	5	3698194432
36	13	19	63	21	78	2705	20	10	164445	189010	190848	10	10	5	1786339936
29	13	19	63	21	77	3266	20	10	161706	186762	192218	9	9	5	4251889536
61	14	20	13385	21	15956	4211	19	13	162527	193433	192495	10	10	5	3644263424
40	28	40	13621	28	15561	4939	30	23	320592	557695	380557	9	9	5	3042819072
90	28	29	121	104	143	6635	46	22	404226	470282	489694	9	9	5	123255616
80	25	38	13587	39	15493	7959	47	21	407517	474314	477985	9	9	5	16014848
58	23	37	13872	37	15988	8230	46	19	402811	527564	482984	9	9	5	3249544192
66	22	37	13655	36	15675	7089	46	21	401687	588443	481317	9	9	5	238145536
82	24	38	185	39	167	13083	47	21	406902	489553	483091	10	10	5	4071418192
93	28	29	122	42	134	6421	52	23	410505	471138	487945	9	9	5	987944224
79	24	39	147	56	172	13477	61	21	407080	468121	486134	10	10	5	2241261872
99	24	37	141	38	166	21175	47	21	407532	465845	485770	10	10	5	1220407936
78	25	37	146	39	177	5196	47	21	413660	464989	484845	9	9	5	4282969744
54	20	25	26526	31	30576	4452	45	17	324109	498085	388104	10	10	5	2544894976
92	28	30	123	46	134	7859	51	22	413673	463264	478462	11	11	5	1742543152
71	23	36	13508	38	16400	7413	44	21	406672	466616	482185	10	10	5	570195968
63	23	16	13585	35	15463	10695	35	19	244828	283183	293861	10	10	5	516264960
45	19	25	137	30	148	2242	32	16	327798	371687	387254	11	11	5	4057234560
48	17	34	27818	29	31012	5883	35	13	325012	372315	385737	10	10	4	4008909440
65	22	38	27049	35	30612	12263	58	18	413965	468503	485085	10	10	5	1555194240
63	21	40	156	33	167	18198	51	20	411087	533391	481219	10	10	5	3396446336
26	9	29	92	18	117	2392	16	12	161698	191523	191719	10	10	4	4010840832
87	28	30	122	42	147	16297	50	24	407084	468390	485936	9	9	5	3332914432
98	28	29	119	43	131	7713	50	24	408378	532699	485966	10	10	5	31592480
63	21	28	13571	36	15663	4390	38	20	404993	529568	482112	10	10	5	2483304448
91	41	29	122	42	134	6536	50	17	413466	531560	488381	9	9	5	1436715136
71	23	30	144	33	168	5196	36	22	409480	528260	484791	9	9	5	2486308864
88	28	30	119	42	165	10549	49	25	406955	471624	490272	9	9	5	1736561136
58	19	28	13513	34	15639	4756	39	21	404475	586616	482568	10	10	5	2484806656
95	27	31	122	42	133	10585	73	22	399984	464205	484977	9	9	5	2873124048
103	28	31	122	44	135	6556	52	31	401268	471882	480227	9	9	5	520026032
47	17	27	27344	38	30718	14103	29	17	321409	489990	382931	10	10	5	3573420320
80	23	29	123	32	150	6537	40	50	399604	527370	479923	10	10	5	2516110832
87	28	20	98	37	96	7148	43	21	406349	466258	480695	10	10	5	586662016
92	35	30	121	43	153	5951	50	22	405105	532116	489729	10	10	5	1433823472
145	17	29	28864	31	31771	4707	31	17	324488	435193	385787	9	9	5	1566782592
104	30	30	124	43	136	6432	53	26	411940	536985	486207	9	9	5	3000856320
41	15	29	26827	27	30796	2593	27	17	321192	438074	388079	9	9	5	1568713984
45	18	24	124	27	167	3796	28	26	324001	434365	386385	11	11	5	652391360
92	29	31	140	55	135	7146	71	27	413866	534831	482193	10	10	5	2930161808
63	19	27	26858	31	30812	4353	38	21	402144	647674	482982	10	10	5	1413578752
68	21	30	161	35	199	2448	37	17	387040	466837	481862	11	11	5	1302243712
84	28	32	125	43	138	5942	50	21	408987	527772	477842	10	10	5	1522271776
87	28	31	122	44	133	6605	49	23	406122	465340	481267	10	10	5	85862864
90	28	31	122	43	147	5848	50	49	412440	472644	488785	10	10	5	130083072
93	27	30	133	42	131	17624	55	24	412668	470575	481562	9	9	5	2735915216
86	27	31	150	42	134	19879	50	23	415445	532168	476145	9	9	5	3321347776
88	28	31	122	42	149	5649	51	22	398208	461736	478854	9	9	5	2972940128
106	28	31	121	42	134	7651	50	23	416742	468742	483716	9	9	5	3446989952
90	28	31	122	43	134	6443	51	20	420033	474383	485554	10	10	5	3209965040
26	11	9	13776	16	15837	627	12	8	160975	247699	189166	10	10	3	114381744
21	9	15	14115	20	15491	1876	14	9	233344	455555	285711	9	9	5	839715920
71	25	37	146	41	184	13582	59	21	421266	471748	486109	9	9	5	2692433232
90	26	29	122	43	134	12735	50	23	407036	472996	484712	9	9	5	226883632
19	10	10	13532	16	15444	1624	12	8	157635	246278	193670	9	9	4	1550790656
66	22	40	169	37	210	5275	54	19	408025	473809	480252	9	9	5	1471176704
141	28	19	13560	44	15591	13619	45	22	409295	468564	477110	10	10	5	913904784
112	22	14	67904	38	76617	7913	44	18	411938	465676	484181	9	9	5	2812954112
77	25	15	27361	44	31681	9410	52	23	412889	527429	483309	10	10	5	2926646272
82	28	29	120	42	133	4480	52	22	423597	535999	485197	10	10	5	381022208
88	29	29	122	42	134	5498	50	20	412109	531885	489730	10	10	5	652466176
135	28	20	105	35	91	4988	40	19	421610	468997	488285	11	11	5	3743986688
99	31	31	125	42	136	8408	58	21	415694	469315	482891	10	10	5	1567742880
106	28	30	122	42	134	6273	53	21	417318	471790	484901	9	9	5	2167434880
85	25	39	147	41	173	13805	91	44	416989	471812	477196	9	9	5	3568783872
93	25	39	147	40	171	19157	59	22	413597	472527	484687	9	9	5	3346653184
48	17	10	26878	30	30760	5643	36	16	243668	280738	289295	10	10	5	3348854784
50	18	24	26791	37	30674	7292	36	16	325121	433972	384756	10	10	5	2021720064
94	27	31	125	41	148	14907	52	23	420894	537027	477899	10	10	5	2530169424
88	27	26	130	44	129	7173	51	20	414232	468650	487244	11	11	5	4149846704
94	40	27	122	43	133	7018	50	21	407604	466898	487965	11	11	5	1674155616
91	28	28	122	45	134	6882	50	24	409585	469598	492421	11	11	5	3712236784
88	26	27	13470	43	15455	5235	49	23	411426	466951	484044	9	9	5	655816192
67	23	35	13528	39	16098	4487	46	23	398212	464667	479098	9	9	5	2161515520
69	23	16	13611	38	15780	7706	44	21	331925	433593	395728	9	9	5	2178356224
39	14	9	13346	22	15412	1824	21	11	163956	186649	196182	9	9	5	2176854016
33	14	9	13840	22	15858	4713	21	12	168727	185758	194146	10	10	5	2181360640
90	25	27	122	38	135	6715	45	20	414349	471958	512547	10	10	5	301553872
46	17	11	13772	37	15853	16764	30	14	250254	344336	290341	9	9	3	3469615728
70	22	22	99	35	124	4489	38	17	408763	521881	486711	10	10	5	874161408
85	24	22	116	35	142	5433	41	20	411884	473394	494163	39	39	5	1386790022
80	26	29	118	40	131	6086	46	22	414882	471063	481060	9	9	5	572610092
81	24	29	135	36	135	5863	46	22	413808	474367	481961	10	10	5	165520127
79	25	22	117	36	129	5456	41	20	411474	469551	490579	9	9	5	4053397458
68	23	28	13963	38	16126	4235	41	21	402638	535556	489296	10	10	5	3123196880
38	16	30	147	27	187	2235	29	12	317844	377681	380997	10	10	5	401761266
49	18	26	157	34	211	3213	40	20	395156	587097	474060	10	10	5	1951449152
47	23	26	13635	34	15598	2784	32	19	391220	676318	551053	10	10	5	2095845959
44	18	30	15686	29	17537	2553	35	19	403932	537824	485249	11	11	5	2759346688
72	23	29	105	39	119	5948	43	19	407023	531895	477873	10	10	5	4289520264
84	28	27	122	43	145	6441	49	23	411839	538448	499173	9	9	5	1850238896
49	18	20	82	29	95	17112	32	16	250950	344136	294138	9	9	3	2753423360
80	25	41	145	40	174	11859	49	21	472856	620853	565741	11	11	5	2455948176
116	31	31	157	77	151	8388	61	26	446945	545886	519312	9	9	5	993479216
90	27	30	144	41	140	6135	48	24	427017	472525	497586	13	13	5	250993936
94	28	29	124	44	136	6550	52	24	411690	477133	494411	9	9	5	4040500864
91	28	29	124	44	136	6228	56	24	415066	470502	487073	10	10	5	756454304
123	29	30	138	41	137	10946	47	23	402317	474980	488233	10	10	5	3535040496
97	28	29	142	44	138	6513	52	22	416544	540218	494587	10	10	5	536334032
65	21	34	128	35	156	4096	41	18	328278	377567	392068	9	9	5	3345331200
69	23	34	13564	41	15546	18404	47	20	409537	539210	483862	9	9	5	1839631872
79	25	37	170	41	175	9718	59	21	398161	473166	496691	9	9	5	2061762560
90	29	29	130	43	139	7010	50	22	413481	470031	487862	9	9	5	290880592
90	29	29	125	45	152	6599	53	23	411637	477984	484559	10	10	5	1310138992
29	13	19	13437	23	15413	1504	20	12	165058	188029	193301	10	10	4	2266158336
34	29	35	13673	26	15653	1881	28	15	323468	442572	380506	21	21	5	2882484224
74	20	15	58	28	58	3426	34	15	249532	284215	296750	10	10	5	1820904448
70	24	32	13611	41	15671	4050	40	21	413279	469859	480037	9	9	5	2555239424
67	23	48	169	37	227	12600	45	19	405676	534727	492690	9	9	5	1271670784
75	23	50	144	37	170	13338	45	20	411142	475154	489907	9	9	5	4060938752
73	23	36	147	37	171	13773	46	22	416072	474427	494288	9	9	5	1049540096
89	26	29	125	38	138	7736	49	21	413935	538632	491387	10	10	5	2007092736
84	28	28	120	43	134	6946	51	23	413946	476205	494086	9	9	5	2306938736
91	38	30	125	39	138	14840	49	33	421365	538665	489081	10	10	5	2721152800
69	33	28	14167	37	16501	5528	41	21	404522	467267	485510	9	9	5	258823704
116	28	28	121	44	133	7514	61	20	419449	532174	494320	10	10	5	299356704
25	12	23	63	21	81	1280	23	12	238885	282546	292021	9	9	5	1659489408
15	9	16	88	15	115	653	10	8	157796	188516	192749	10	10	4	1033704632
91	28	29	124	44	136	16488	51	23	419255	472308	494687	9	9	5	739104320
89	28	29	124	44	136	6026	51	23	403413	468591	484950	9	9	5	1513000144
55	19	14	27806	31	31763	8859	38	17	332532	376498	393984	10	10	5	3031757456
29	11	24	13753	22	15871	1361	22	23	241499	343418	288874	10	10	5	438425984
58	20	15	13426	35	15516	17700	35	18	330375	376980	392326	10	10	4	2116820672
90	27	19	14155	40	16053	16550	55	27	418983	523595	495169	10	10	5	650493280
58	20	35	130	33	170	4104	41	17	331750	445466	388035	10	10	5	982745280
71	22	43	170	38	207	5463	57	20	412815	548767	491327	10	10	5	1431110816
73	24	36	174	40	174	7156	48	22	415470	604975	490537	10	10	5	1206928048
29	12	24	13824	20	15854	3932	22	13	240070	348328	290015	10	10	5	1680734720
25	12	24	13788	20	15831	1781	21	13	238602	344715	290383	10	10	5	453877120
94	29	29	125	43	137	7480	50	23	417514	477925	493332	9	9	5	3223428960
25	15	28	78	21	95	1650	20	11	244692	345503	293439	10	10	5	3521986816
85	47	30	125	44	138	7204	51	23	413295	531450	487645	9	9	5	2749379136
29	13	24	13402	21	15794	2520	22	13	241907	346449	296857	10	10	5	457739904
64	24	32	13944	38	16003	4569	46	23	411212	525111	490313	11	11	5	2419062048
71	22	24	143	35	169	4302	42	18	408625	471986	491158	10	10	5	1606408955
15	8	19	91	16	118	389	10	8	156723	190689	192841	10	10	5	1494024802
97	28	50	126	45	138	6989	59	21	414295	477040	491209	18	18	5	2795823040
87	28	30	126	45	139	6913	52	25	415566	547929	495551	11	11	5	4068086848
101	28	29	123	44	136	8857	53	24	413897	532338	488872	10	10	5	1732675072
