#The local date and time: 	Fri May 14 14:32:31 2021

#TIME CONSUMTION CALCUALATIONS, Flows in pcap file
#/mnt/c/Users/ahmad/Desktop/Thesis/pcap_files/SplittedPcaps/T1oneGig.pcap
#This file contains the Time report for implementing functions below
#All Randomness Tests plugin functions including RTs in R seperated
#RTs preprocessing (which includes the initialization of R instance in the first time)
#Ground truth label extraction in which the caputred flow is matched with the ones saved in GT file
#Classification time using ANN prediction
#NOTE: this time calculation is for each processed flow
#in ANN classification with its trained model(the model is loaded only once in the first flow)
#
RTpre	Freq	Blockfreq	Ser	Cumsum	ApEnt	Dft	Lruns	Runs	TBT	GCD	Bckstack	GTmatch	Classification	Packets	FlowID
105	28	21	84	42	82	6187	43	22	0	0	0	9	9	5	762587712
145	30	19	13663	43	14802	6080	56	22	0	0	0	9	9	5	220604112
19	10	42	87	15	114	777	13	26	0	0	0	6	6	2	2608833872
17	12	25	100	19	113	744	14	8	0	0	0	8	8	2	674150832
30	10	24	101	14	114	648	13	17	0	0	0	8	8	2	3143934096
40	16	30	125	23	134	3829	26	13	0	0	0	8	8	4	727585648
11	5	9	38	6	73	178	4	2	0	0	0	22	22	1	4052984736
26	15	48	109	21	135	2549	24	11	0	0	0	6	6	3	3742947872
73	22	16	105	31	73	8373	32	17	0	0	0	9	9	5	2948134064
120	26	26	13377	41	16086	5449	52	22	0	0	0	11	11	5	1904173072
14	11	12	13670	18	15320	1658	13	9	0	0	0	11	11	2	80317056
28	14	18	56	40	75	13346	22	9	0	0	0	9	9	2	903018944
98	43	33	159	57	145	6338	46	18	0	0	0	8	8	5	2224259328
81	25	26	105	39	133	4855	39	54	0	0	0	8	8	5	2600969728
58	48	28	123	41	147	6392	44	20	0	0	0	8	8	5	3129752576
78	30	29	122	52	202	6289	45	20	0	0	0	8	8	5	4187318272
104	27	27	12886	39	14522	5302	45	21	0	0	0	9	9	5	421133824
110	29	29	135	45	138	6816	51	21	0	0	0	9	9	5	3944371072
78	32	29	126	57	138	6242	48	22	0	0	0	14	14	5	2118744368
95	32	20	96	46	103	8378	57	23	0	0	0	8	8	5	78546368
5	7	8	74	8	55	172	4	2	0	0	0	9	9	1	3565768768
7	5	7	38	7	84	194	4	2	0	0	0	9	9	1	404707520
8	6	8	42	9	55	167	4	2	0	0	0	8	8	1	1685561248
7	5	8	77	7	55	166	4	2	0	0	0	7	7	1	3418821088
68	22	23	12950	26	15657	3888	30	16	0	0	0	10	10	4	409517968
87	26	30	13257	38	15108	5318	40	20	0	0	0	10	10	5	2240679936
58	32	26	193	65	242	3540	34	14	0	0	0	9	9	5	3818948430
34	20	23	180	29	199	3450	48	16	0	0	0	9	9	5	3503213200
128	27	30	123	39	147	6200	51	19	0	0	0	8	8	5	558923072
146	43	29	140	45	180	7058	51	21	0	0	0	8	8	5	3185463184
21	12	22	109	20	127	1121	12	10	0	0	0	9	9	5	3093260662
87	30	31	123	43	148	6221	46	19	0	0	0	8	8	5	2556552192
36	18	37	13027	27	14470	4115	30	14	0	0	0	7	7	3	4158942368
77	26	18	14617	38	14778	7934	45	21	0	0	0	12	12	5	1485645824
101	28	17	12991	39	14691	7627	45	19	0	0	0	9	9	5	1377783808
94	25	17	13074	39	14459	5440	44	20	0	0	0	10	10	5	1269921792
104	23	65	177	34	193	5343	38	18	0	0	0	9	9	5	1142907664
127	29	77	141	43	165	6729	50	19	0	0	0	19	19	5	1205301072
82	47	19	12905	43	14501	6099	48	22	0	0	0	10	10	5	953953248
46	39	41	160	35	199	2605	37	16	0	0	0	8	8	5	3845169504
78	43	40	13017	40	14507	6934	47	21	0	0	0	8	8	5	2541005296
79	27	19	13688	39	14518	8342	46	23	0	0	0	9	9	5	2580016160
114	26	18	13242	41	14541	8769	70	23	0	0	0	11	11	5	1037816816
111	27	19	13585	45	14689	8157	52	22	0	0	0	9	9	5	280631712
112	28	30	144	40	135	6782	56	23	0	0	0	8	8	5	4148318240
69	23	42	166	36	205	4802	43	14	0	0	0	8	8	5	2431747872
89	23	22	14458	34	15102	3576	37	20	0	0	0	11	11	5	1571535600
14	11	22	106	20	117	1145	12	8	0	0	0	8	8	4	2408452076
11	9	21	82	43	133	1095	28	5	0	0	0	9	9	4	1341984210
33	15	24	13280	25	14824	3834	28	11	0	0	0	11	11	4	311714464
0	3	1	1	1	1	23	0	0	0	0	0	19	19	1	2004780720
136	29	28	135	44	182	6519	52	20	0	0	0	10	10	5	1017564960
59	40	35	13250	34	15097	2840	35	20	0	0	0	9	9	5	1241133056
45	17	10	39372	34	44578	1925	28	12	0	0	0	11	11	5	1206582272
132	30	29	122	43	147	6204	97	24	0	0	0	11	11	5	3820386544
118	30	29	188	47	176	7304	56	26	0	0	0	12	12	5	2368383472
127	30	29	121	45	157	6182	50	22	0	0	0	8	8	5	1120437824
63	24	14	51399	58	59425	3687	46	19	0	0	0	11	11	5	3581298608
129	28	30	176	42	148	7469	51	22	0	0	0	7	7	5	1371722176
47	13	36	62	24	76	1269	21	10	0	0	0	9	9	5	400639088
24	13	18	13043	18	14589	3279	20	9	0	0	0	9	9	5	1961621328
109	26	29	132	40	143	6237	77	19	0	0	0	9	9	5	2633927264
130	28	31	123	44	135	7037	54	21	0	0	0	28	28	5	1623006528
133	28	30	122	44	150	5880	52	19	0	0	0	7	7	5	3533465264
124	29	30	122	46	134	5759	50	21	0	0	0	8	8	5	1148956704
124	30	19	15734	44	15381	6755	56	24	0	0	0	11	11	5	280018176
110	30	32	124	79	136	6291	51	18	0	0	0	8	8	5	2745567776
112	59	28	113	37	124	11709	56	26	0	0	0	11	11	5	4210237792
67	22	30	126	36	152	3204	39	16	0	0	0	10	10	5	62587904
121	24	37	145	35	158	4240	78	17	0	0	0	12	12	4	2109807104
36	13	19	13116	18	14685	899	20	12	0	0	0	10	10	5	2977277952
123	29	21	100	38	106	7514	40	21	0	0	0	9	9	5	2653691904
65	18	11	13193	26	15016	9116	25	13	0	0	0	19	19	5	2437967872
122	25	29	13567	43	14884	9634	50	25	0	0	0	9	9	5	2903523808
71	29	50	124	38	233	6235	55	19	0	0	0	9	9	5	238375280
79	24	33	145	48	224	5581	59	19	0	0	0	9	9	5	2067792976
68	25	37	12836	36	15075	20101	43	22	0	0	0	10	10	5	1074106112
109	30	30	122	88	195	5735	61	21	0	0	0	8	8	5	2730728528
86	30	30	123	43	167	5939	46	20	0	0	0	7	7	5	1862601072
105	30	30	123	44	165	6300	47	22	0	0	0	9	9	5	277142080
87	24	39	159	48	188	6665	45	20	0	0	0	7	7	5	913273984
58	91	45	149	32	202	17166	34	17	0	0	0	12	12	5	477463216
50	24	36	130	35	166	3626	35	16	0	0	0	9	9	5	924137680
65	25	27	102	35	114	5707	39	17	0	0	0	9	9	5	2455772400
124	34	30	185	45	133	6982	55	23	0	0	0	11	11	5	1305687392
123	40	30	135	75	169	8562	69	20	0	0	0	8	8	5	4289887952
66	18	26	123	29	160	2308	33	15	0	0	0	10	10	5	1139283584
121	20	43	199	43	213	4385	44	19	0	0	0	10	10	5	3891989504
121	28	30	136	45	135	13532	56	22	0	0	0	9	9	5	1082921920
125	29	30	156	79	195	13535	64	20	0	0	0	8	8	5	246205008
77	37	70	199	37	253	5547	53	16	0	0	0	8	8	5	485544960
137	30	30	132	57	144	7631	50	19	0	0	0	7	7	5	811594800
73	29	30	136	44	202	7691	45	21	0	0	0	8	8	5	3019114736
43	22	34	149	36	187	4028	38	15	0	0	0	9	9	5	707675648
112	28	38	143	39	221	14149	46	21	0	0	0	8	8	5	3496943616
76	26	38	145	39	169	5636	45	17	0	0	0	8	8	5	1991244288
96	29	30	123	46	135	7881	52	23	0	0	0	8	8	5	1237082976
99	29	30	123	45	160	6243	50	21	0	0	0	8	8	5	4109900800
106	31	30	122	45	144	8670	48	21	0	0	0	7	7	5	1251342416
110	33	31	152	57	146	9716	80	40	0	0	0	12	12	5	1725392240
112	30	30	122	59	163	7558	52	23	0	0	0	8	8	5	697320400
122	39	41	133	45	180	6377	51	21	0	0	0	8	8	5	2339343680
62	22	28	13270	31	15878	4395	41	21	0	0	0	12	12	5	2632023040
86	25	35	135	39	157	19750	55	25	0	0	0	12	12	5	3817505280
68	21	38	13465	28	15866	3988	40	20	0	0	0	12	12	5	3698194432
22	15	19	64	22	78	2615	19	10	0	0	0	9	9	5	1786339936
25	13	18	59	40	77	3130	19	9	0	0	0	18	18	5	4251889536
23	15	19	13053	32	14516	3975	20	10	0	0	0	9	9	5	3644263424
37	17	41	13247	29	14644	4648	31	14	0	0	0	9	9	5	3042819072
122	29	29	122	45	135	6243	60	20	0	0	0	7	7	5	123255616
91	25	38	13018	38	14865	7444	44	19	0	0	0	9	9	5	16014848
59	21	50	13731	38	14876	7543	42	19	0	0	0	8	8	5	3249544192
59	25	55	13103	35	14618	6399	42	19	0	0	0	8	8	5	238145536
104	22	53	150	53	219	14413	53	46	0	0	0	14	14	5	4071418192
340	59	54	221	62	329	7301	92	23	0	0	0	10	10	5	987944224
70	26	39	177	41	187	12884	45	21	0	0	0	10	10	5	2241261872
109	28	70	147	40	219	20849	46	21	0	0	0	10	10	5	1220407936
95	45	38	156	43	203	4950	51	18	0	0	0	8	8	5	4282969744
75	21	25	26595	43	30563	4235	37	18	0	0	0	11	11	5	2544894976
118	30	30	123	48	166	7774	55	22	0	0	0	9	9	5	1742543152
62	26	38	13395	35	15169	7012	41	19	0	0	0	10	10	5	570195968
84	26	15	14674	34	14728	9991	35	18	0	0	0	11	11	5	516264960
55	31	23	135	40	161	2304	31	14	0	0	0	8	8	5	4057234560
49	18	36	27401	30	30199	5376	31	12	0	0	0	19	19	4	4008909440
65	41	39	26094	35	30933	11828	43	18	0	0	0	11	11	5	1555194240
58	24	57	155	36	265	17585	45	24	0	0	0	13	13	5	3396446336
35	28	30	92	22	154	2389	14	10	0	0	0	8	8	4	4010840832
115	29	30	145	47	160	15486	54	23	0	0	0	8	8	5	3332914432
125	29	45	158	47	135	7515	53	22	0	0	0	9	9	5	31592480
53	22	42	13025	34	14727	4014	35	19	0	0	0	10	10	5	2483304448
133	29	30	134	44	163	6345	51	20	0	0	0	7	7	5	1436715136
83	30	31	170	51	178	5963	41	35	0	0	0	28	28	5	2486308864
129	30	31	122	43	135	9960	50	22	0	0	0	23	23	5	1736561136
43	21	27	13149	32	14657	4436	35	20	0	0	0	9	9	5	2484806656
87	27	56	177	39	135	10330	52	21	0	0	0	9	9	5	2873124048
101	30	31	136	47	162	6425	49	20	0	0	0	8	8	5	520026032
59	18	28	28678	29	29998	12813	28	16	0	0	0	12	12	5	3573420320
100	28	30	167	52	190	6287	47	19	0	0	0	9	9	5	2516110832
106	31	20	97	81	111	6864	43	20	0	0	0	8	8	5	586662016
133	31	41	122	61	161	5781	70	42	0	8	0	8	8	5	1433823472
69	18	41	29470	30	31150	4201	29	16	0	0	0	11	11	5	1566782592
176	44	49	196	72	156	7319	57	26	0	0	0	13	13	5	3000856320
35	17	27	26165	26	29964	2367	28	16	0	0	0	11	11	5	1568713984
50	30	22	137	36	168	4270	47	15	0	0	0	10	10	5	652391360
118	28	30	144	40	135	6735	66	23	0	0	0	10	10	5	2930161808
65	20	53	26415	31	31166	3979	40	19	0	0	0	11	11	5	1413578752
78	22	32	169	36	197	2340	35	16	0	0	0	9	9	5	1302243712
112	29	31	179	45	143	5419	46	19	0	0	0	8	8	5	1522271776
74	28	31	122	43	147	6416	45	21	0	0	0	27	27	5	85862864
77	28	31	122	43	161	5628	47	18	0	0	0	8	8	5	130083072
89	31	30	130	62	143	16926	48	22	0	0	0	8	8	5	2735915216
80	31	31	122	41	152	18605	47	19	0	0	0	8	8	5	3321347776
123	32	31	123	57	187	5392	49	20	0	0	0	7	7	5	2972940128
93	31	31	156	58	223	7202	51	21	0	0	0	7	7	5	3446989952
85	27	31	124	36	176	6230	46	19	0	0	0	7	7	5	3209965040
12	10	9	16317	20	16059	595	12	7	0	0	0	11	11	3	114381744
15	13	16	14947	19	14507	1785	13	8	0	0	0	10	10	5	839715920
89	26	38	147	43	179	12728	47	39	0	0	0	8	8	5	2692433232
103	31	30	133	79	190	12241	49	20	0	0	0	8	8	5	226883632
19	11	10	13624	17	14934	1527	11	8	0	0	0	10	10	4	1550790656
76	24	41	194	49	237	5345	44	20	0	0	0	8	8	5	1471176704
152	45	18	13232	32	14714	12635	45	22	0	0	0	10	10	5	913904784
71	24	29	70359	76	72371	7274	45	20	0	0	0	16	16	5	2812954112
110	50	33	30532	59	32947	8949	51	24	0	0	0	15	15	5	2926646272
105	29	42	140	60	197	4388	88	26	0	0	0	11	11	5	381022208
123	31	29	177	61	170	5575	49	21	0	0	0	9	9	5	652466176
106	29	20	144	37	128	4926	55	28	0	0	0	9	9	5	3743986688
72	29	28	158	41	127	9893	50	23	0	0	0	11	11	5	1567742880
151	29	31	124	46	164	6191	51	21	0	0	0	7	7	5	2167434880
84	47	40	147	84	185	13110	47	19	0	0	0	7	7	5	3568783872
79	25	57	147	63	212	18285	48	21	0	0	0	8	8	5	3346653184
37	20	10	25405	28	30189	5264	30	13	0	0	0	11	11	5	3348854784
40	20	25	25392	38	30469	6888	35	17	0	0	0	11	11	5	2021720064
132	43	49	133	42	177	16776	56	25	0	0	0	12	12	5	2530169424
117	27	26	116	40	127	7070	51	21	0	0	0	10	10	5	4149846704
137	29	26	153	58	154	6826	52	21	0	0	0	9	9	5	1674155616
120	29	28	133	64	169	6623	50	23	0	0	0	10	10	5	3712236784
85	26	40	13256	42	15109	5034	46	20	0	0	0	8	8	5	655816192
99	26	35	13420	40	14991	4441	45	20	0	0	0	10	10	5	2161515520
106	25	16	13118	36	15018	7398	45	19	0	0	0	9	9	5	2178356224
41	16	9	13147	22	14526	1781	21	12	0	0	0	9	9	5	2176854016
32	35	9	13098	23	14900	4323	22	12	0	0	0	10	10	5	2181360640
93	29	28	122	45	149	6535	45	21	0	0	0	8	8	5	301553872
38	18	11	13217	38	15177	15238	47	15	0	0	0	12	12	3	3469615728
46	22	41	100	38	113	4413	39	17	0	0	0	38	38	5	874161408
122	27	22	117	52	130	5549	46	22	0	0	0	11	11	5	1386790022
72	25	28	119	37	158	5913	47	22	0	0	0	9	9	5	572610092
103	28	29	152	43	143	6327	48	21	0	0	0	9	9	5	165520127
86	27	22	117	40	129	5554	45	19	0	0	0	8	8	5	4053397458
79	23	27	13151	38	15850	3873	42	20	0	0	0	11	11	5	3123196880
55	19	30	194	32	188	2172	31	12	0	0	0	9	9	5	401761266
62	21	26	202	33	196	3076	31	16	0	0	0	9	9	5	1951449152
32	20	40	14813	32	14624	2476	30	18	0	0	0	11	11	5	2095845959
31	18	24	13151	30	14719	2051	30	17	0	0	0	11	11	5	2759346688
81	25	29	103	86	132	6283	62	22	0	0	0	12	12	5	4289520264
101	28	28	143	59	174	6613	49	23	0	0	0	9	9	5	1850238896
101	31	30	149	62	168	15743	33	13	0	0	0	8	8	3	2753423360
115	25	40	141	41	176	11109	48	19	0	0	0	9	9	5	2455948176
138	27	28	122	39	134	7300	52	20	0	0	0	8	8	5	993479216
98	29	28	134	45	165	5666	49	21	0	0	0	8	8	5	250993936
78	29	39	122	48	132	6217	46	29	0	0	0	8	8	5	4040500864
106	30	28	122	43	187	6529	65	22	0	0	0	9	9	5	756454304
75	29	28	121	42	153	10327	46	21	0	0	0	8	8	5	3535040496
130	30	28	185	71	156	6123	50	22	0	0	0	8	8	5	536334032
85	33	35	157	36	169	4015	36	14	0	0	0	7	7	5	3345331200
71	26	34	13329	42	15409	18214	44	21	0	0	0	12	12	5	1839631872
119	43	36	146	54	220	9362	46	21	0	0	0	8	8	5	2061762560
126	30	29	124	45	153	6609	51	22	0	0	0	8	8	5	290880592
92	29	29	154	58	144	6450	46	22	0	0	0	9	9	5	1310138992
65	15	20	13623	22	14578	1371	19	12	0	0	0	9	9	4	2266158336
52	15	36	13274	26	15030	1755	27	16	0	0	0	12	12	5	2882484224
49	38	15	57	30	57	3435	34	16	0	0	0	9	9	5	1820904448
89	24	44	15339	41	15853	3750	43	21	0	0	0	10	10	5	2555239424
60	25	48	218	59	229	11943	43	17	0	0	0	8	8	5	1271670784
81	25	53	207	39	196	12918	44	18	0	0	0	7	7	5	4060938752
76	26	36	187	51	197	12697	41	19	0	0	0	7	7	5	1049540096
94	30	41	137	44	179	7310	67	23	0	0	0	8	8	5	2007092736
158	42	28	121	40	133	7037	55	23	0	0	0	8	8	5	2306938736
125	30	30	148	44	156	13694	92	23	0	0	0	9	9	5	2721152800
51	41	27	13162	34	15437	5087	36	19	0	0	0	11	11	5	258823704
111	30	28	135	52	135	7476	51	21	0	0	0	8	8	5	299356704
32	13	24	65	23	144	1575	23	12	0	0	0	8	8	5	1659489408
10	20	29	101	13	106	631	9	6	0	0	0	8	8	4	1033704632
117	34	30	187	47	132	15293	54	21	0	0	0	9	9	5	739104320
132	30	30	152	46	169	5771	95	23	0	0	0	7	7	5	1513000144
47	38	14	26704	29	29087	7968	43	15	0	0	0	11	11	5	3031757456
32	11	23	12872	21	15041	1183	21	12	0	0	0	10	10	5	438425984
43	43	15	13086	30	14895	16585	32	17	0	0	0	9	9	4	2116820672
146	29	36	17170	60	15307	15073	55	24	0	0	0	11	11	5	650493280
106	21	36	173	47	169	4394	38	18	0	0	0	9	9	5	982745280
72	20	42	184	34	261	5132	37	16	0	0	0	8	8	5	1431110816
93	26	68	143	40	168	6977	43	20	0	0	0	7	7	5	1206928048
27	12	22	13348	19	14532	3510	20	12	0	0	0	9	9	5	1680734720
22	11	23	12990	38	14955	1660	20	12	0	0	0	9	9	5	453877120
90	26	28	122	49	196	7011	40	20	0	0	0	7	7	5	3223428960
18	13	22	84	22	83	1730	18	11	0	0	0	8	8	5	3521986816
160	32	29	168	44	154	8027	55	28	0	0	0	10	10	5	2749379136
26	13	24	13045	23	16006	2260	23	13	0	0	0	11	11	5	457739904
59	25	31	12845	36	14750	4092	41	20	0	0	0	10	10	5	2419062048
73	22	24	140	35	164	4077	36	17	0	0	0	9	9	5	1606408955
9	8	19	88	17	117	350	10	7	0	0	0	10	10	5	1494024802
130	30	28	154	46	134	6743	51	19	0	0	0	8	8	5	2795823040
99	60	29	151	44	145	6065	44	21	0	0	0	8	8	5	4068086848
91	31	28	124	79	167	8080	54	23	0	0	0	8	8	5	1732675072
41	16	18	12848	22	14417	5057	27	13	0	0	0	19	19	3	4146038272
90	29	29	123	46	162	6517	53	25	0	0	0	8	8	5	3231905072
80	28	29	123	43	136	6252	47	21	0	0	0	8	8	5	1441305184
83	30	29	124	43	147	7336	47	19	0	0	0	7	7	5	1741151184
131	28	29	169	46	177	6130	50	20	0	0	0	7	7	5	2040997184
128	30	29	155	52	148	6491	52	24	0	0	0	8	8	5	2340843184
140	31	30	133	41	125	7865	55	24	0	0	0	12	12	5	3742949888
100	29	28	242	44	149	19569	49	21	0	0	0	8	8	5	3505924976
106	30	28	130	48	160	8192	70	50	0	0	0	15	15	5	4216999712
103	28	28	114	43	124	16184	55	24	0	0	0	11	11	5	3905823040
142	30	30	122	79	135	9480	51	22	0	0	0	7	7	5	912910384
78	29	30	122	43	134	7975	46	23	0	0	0	8	8	5	2349319296
55	24	74	172	40	211	3959	40	16	0	0	0	8	8	5	2479433216
55	23	49	197	39	220	10823	47	23	0	0	0	9	9	5	973733888
55	45	39	148	40	231	5418	44	21	0	0	0	8	8	5	2257302528
62	44	39	194	55	200	22632	43	19	0	0	0	8	8	5	3763001856
114	71	30	124	43	166	8566	47	23	0	0	0	8	8	5	4037012560
66	26	30	132	57	169	6068	57	21	0	0	0	8	8	5	3799987648
126	29	62	185	45	147	6604	64	22	0	0	0	8	8	5	2252196000
72	13	18	80	21	104	1142	24	10	0	0	0	8	8	4	3558683264
182	29	42	131	67	174	9143	84	24	0	0	0	11	11	5	2346427632
22	12	43	102	18	158	1212	54	12	0	0	0	11	11	3	4182734720
111	27	27	132	50	135	9410	81	38	0	0	0	16	16	5	2094534432
78	27	28	181	49	201	4517	41	20	0	0	0	11	11	5	3995345920
72	20	17	13037	29	15677	4429	34	26	0	0	0	12	12	5	2445904672
141	30	32	168	63	157	7384	53	25	0	0	0	9	9	5	1278009632
58	19	21	13367	30	15021	2607	31	16	0	0	0	8	8	5	1494851584
42	15	10	12909	23	14539	9110	24	12	0	0	0	10	10	5	1497856000
