#The local date and time: 	Fri May 14 16:12:40 2021

#TIME CONSUMTION CALCUALATIONS, Flows in pcap file
#/mnt/c/Users/ahmad/Desktop/Thesis/pcap_files/SplittedPcaps/T1oneGig.pcap
#This file contains the Time report for implementing functions below
#All Randomness Tests plugin functions including RTs in R seperated
#RTs preprocessing (which includes the initialization of R instance in the first time)
#Ground truth label extraction in which the caputred flow is matched with the ones saved in GT file
#Classification time using ANN prediction
#NOTE: this time calculation is for each processed flow
#in ANN classification with its trained model(the model is loaded only once in the first flow)
#
RTpre	Freq	Blockfreq	Ser	Cumsum	ApEnt	Dft	Lruns	Runs	TBT	GCD	Bckstack	GTmatch	Classification	Packets	FlowID
123	30	31	126	56	136	7676	66	33	467940	813375	590334	9	9	5	3707352000
12	8	16	50	12	68	288	9	5	77348	91800	94005	9	9	5	898198766
49	17	20	13814	27	16501	3124	33	17	245750	276421	289531	10	10	3	1892602656
117	28	30	121	57	131	10492	64	31	461958	813978	592571	10	10	5	2673844736
165	48	31	201	75	198	6442	58	31	466759	730050	584469	10	10	5	2262348816
120	30	31	124	59	137	7746	64	32	463889	731647	587711	10	10	5	1788298992
124	29	31	151	59	137	6627	65	32	467851	736408	601578	10	10	5	2419401536
124	32	33	130	58	141	8225	63	32	475867	731450	589914	10	10	5	1913941168
128	28	31	126	60	136	7136	66	30	473607	816221	594413	21	21	5	1519302400
119	29	31	139	58	134	6587	65	32	468392	733175	600073	9	9	5	3932890976
120	26	31	124	68	134	6805	65	31	474036	688159	585462	10	10	5	3995712064
133	26	31	123	54	134	6671	60	30	467017	748214	578412	9	9	5	837307680
141	29	31	125	60	135	7910	64	32	472462	746345	580132	10	10	5	805897136
115	27	30	141	50	136	6728	65	34	466963	687555	595585	10	10	5	1279946960
134	30	35	126	59	138	6558	67	33	468538	806322	572405	9	9	5	3884329328
120	28	31	124	59	136	13237	65	33	470295	741645	587926	9	9	5	1088592032
90	25	29	27835	52	31879	6680	71	27	435947	794516	551561	9	9	5	3188610176
115	26	30	140	52	135	7017	65	32	471250	729063	568909	10	10	5	140492384
120	28	37	152	55	178	4763	66	30	458551	786335	556325	10	10	5	1875780416
121	30	31	124	59	271	7923	65	31	467978	676122	594641	10	10	5	2159442192
66	22	23	149	42	105	76174	50	22	213307	279679	298512	10	10	5	2341173592
61	23	22	14454	37	16532	8897	39	17	327377	372502	386463	10	10	4	1818203648
67	22	22	13905	36	15934	11183	43	17	329917	438764	387492	11	11	4	969278256
51	19	11	37	39	35	13925	39	24	187942	323835	223155	9	9	5	3969317888
58	20	17	42	44	43	6943	42	21	267503	414432	320815	10	10	5	2091771904
83	23	42	134	46	162	5365	57	21	423390	744069	536823	10	10	5	3738365808
64	20	43	27947	41	32047	5129	51	21	420035	597123	499916	11	11	5	840450656
87	25	42	13989	50	15996	12424	68	38	439984	776968	530397	9	9	5	3522941024
129	30	21	14305	58	16708	12121	64	36	469854	820081	587955	9	9	5	1446158096
125	31	34	127	62	138	13175	67	36	473496	813137	585141	9	9	5	3812446704
106	29	42	157	68	194	5783	61	31	454078	736311	543189	9	9	5	1171257008
122	29	31	127	55	137	6643	65	29	468399	742535	568269	9	9	5	1139846464
120	31	31	125	57	134	6372	66	30	478713	748287	586319	9	9	5	1972887520
88	25	18	27672	54	31744	4677	55	31	368282	647998	450837	9	9	5	2841496576
104	29	45	125	58	134	8997	64	28	470856	748888	580179	10	10	5	391888
105	26	30	125	52	135	13453	66	32	466774	753411	570017	10	10	5	3190206816
121	30	41	124	56	135	6073	64	27	465444	740207	577275	9	9	5	568673344
100	29	32	127	55	139	8197	62	34	474883	747742	589579	10	10	5	1862288976
106	26	30	137	49	135	6212	62	28	465180	739477	583686	9	9	5	4104004256
100	30	31	124	58	146	6469	63	28	468492	744609	565678	9	9	5	3661364976
96	29	31	138	58	136	6518	64	33	471427	675231	576113	9	9	5	3153012944
100	30	31	124	57	135	6819	63	30	473114	819935	575354	10	10	5	141315936
99	29	31	144	63	137	7891	64	28	478847	688894	580939	9	9	5	2596724048
30	13	31	13946	23	16074	2249	27	15	249513	391897	305627	10	10	5	2775727872
56	24	19	51	43	52	4533	43	15	292612	438707	353543	10	10	5	1647181104
48	18	29	117	33	146	2231	38	12	262140	418574	336096	9	9	5	1741713536
96	29	32	126	53	137	6723	59	21	475055	862312	609107	9	9	5	2638877584
98	30	32	128	54	139	9189	64	24	471196	682356	560787	9	9	5	3144337952
93	29	31	142	52	138	6684	74	23	453973	811636	581131	10	10	5	822650480
96	43	32	129	55	139	7298	65	22	473829	742579	576588	11	11	5	585625568
95	29	31	137	58	136	7858	64	27	474856	815904	587046	9	9	5	1551252800
56	22	15	13985	41	15878	20260	45	19	278454	483525	345000	10	10	5	34361136
50	20	18	86	40	99	2954	40	14	274472	424230	348706	10	10	5	135162384
99	29	33	135	59	146	7404	66	31	578737	904774	672947	10	10	5	457091728
101	28	33	137	50	148	8678	60	27	500791	806146	587235	9	9	5	2130525552
101	29	32	130	57	140	6819	64	66	468320	733017	573405	9	9	5	614144448
95	28	31	142	51	140	6673	61	19	467321	737267	579816	9	9	5	1625065184
97	30	31	140	57	136	7965	66	27	470880	807399	573465	10	10	5	2793038640
93	33	32	125	55	134	9901	57	24	469302	744712	565717	9	9	5	2824449184
82	27	30	120	52	129	14529	65	28	449947	732350	548039	10	10	5	3486962272
88	28	31	127	55	134	6078	63	24	466179	804171	555184	10	10	5	2887270272
84	28	30	121	53	133	5996	60	21	465664	736380	580239	10	10	5	234326256
91	29	30	123	68	134	7123	72	30	462771	735809	580359	10	10	5	565582800
88	29	31	139	54	136	6922	61	23	460844	723501	567108	9	9	5	896839344
90	29	31	138	69	136	6632	61	23	461180	718321	576703	10	10	5	1022481520
90	27	31	136	49	136	9388	67	27	461796	806057	569715	9	9	5	42971328
87	29	31	126	55	133	8911	61	22	462309	734835	545322	10	10	5	2016251152
88	28	29	13876	51	15627	6505	59	25	453614	794852	526285	9	9	5	4230058496
68	21	47	170	42	241	5172	55	22	439321	731838	533871	11	11	5	4141553120
80	28	30	14052	56	16025	13862	57	27	453497	646707	537875	10	10	5	37747168
91	28	31	125	71	136	13444	73	33	464083	811060	562118	10	10	5	3577038592
76	26	29	27809	51	31862	7631	53	27	442690	732544	535330	10	10	5	3954876528
81	27	30	118	51	130	6017	59	27	437996	725351	540809	9	9	5	2831504208
79	28	18	26944	52	30954	8900	59	23	434843	773994	549168	10	10	5	591090688
49	20	36	166	33	203	5032	39	20	410956	768314	513310	32	32	5	45194240
83	66	30	121	53	131	7596	59	20	452344	671848	566676	9	9	5	665398880
49	21	16	72	36	56	3525	48	15	289282	486518	335639	9	9	5	4140646400
40	17	22	13541	34	15479	2493	31	16	259177	421753	315953	9	9	5	2315529216
34	13	11	14292	29	16296	9972	24	14	178982	314212	218797	10	10	5	490412032
76	27	31	124	50	135	9304	53	22	446296	731649	552789	9	9	5	1567228000
77	25	32	146	43	172	6894	49	19	426815	710324	530177	10	10	5	4026525968
87	28	31	147	48	138	6574	57	21	448422	735454	565278	10	10	5	94225760
78	29	32	142	49	138	6665	56	33	457906	727567	557199	10	10	5	1230788672
45	21	36	131	38	154	3758	44	16	350138	628014	415299	10	10	5	1897595392
75	28	30	127	60	133	6323	57	25	459365	730964	549217	10	10	5	1293609760
65	25	38	146	43	184	21487	52	21	450899	724051	536125	10	10	5	2736902656
64	25	31	122	43	147	7860	54	21	462178	731258	556152	10	10	5	3409682864
53	22	16	27316	37	30840	8586	42	21	355539	631862	430874	9	9	5	1670796288
75	28	31	126	48	136	6650	64	22	462097	652514	546232	10	10	5	3660967216
73	29	31	139	48	136	8091	54	22	463213	732427	550907	10	10	5	1544894112
73	27	32	125	60	136	6510	55	21	466828	730432	551982	9	9	5	3755198848
72	28	30	122	46	131	7775	53	22	462367	729541	548745	9	9	5	1701946832
74	28	31	124	49	135	8269	55	23	468706	719337	550634	10	10	5	833819376
47	18	32	40698	39	46301	4516	44	19	414635	697011	494764	11	11	5	2090435712
44	18	12	53932	39	61486	2928	39	15	332524	621893	407091	10	10	5	1719410240
73	29	31	122	48	132	8250	58	24	466124	727558	557184	10	10	5	1316345312
72	27	30	121	49	132	7698	60	26	468942	735087	554263	9	9	5	3289625136
74	28	31	122	49	132	5888	57	22	465024	730348	548543	9	9	5	3052600224
75	28	31	122	60	133	7838	54	35	458405	723017	551740	10	10	5	1741833488
43	12	25	13779	22	15876	1461	23	14	242607	387493	291263	9	9	5	2360802560
76	28	31	122	50	133	7876	55	22	461457	774583	555098	9	9	5	3178242400
75	25	31	123	44	132	7897	56	21	467565	659510	536968	9	9	5	1062169296
49	18	39	165	30	214	3095	40	16	419461	772642	503814	11	11	5	3190529024
49	19	39	40440	33	46307	7562	40	20	414615	640738	502948	45	45	5	3464981504
45	20	25	26857	36	30829	15986	45	18	415493	772868	506446	10	10	5	2668700672
68	25	27	119	60	130	5984	49	20	461775	717187	542585	10	10	5	321403088
43	15	20	115	27	130	1911	28	11	236883	329867	285997	11	11	3	3935889584
50	11	15	13458	21	15375	1268	18	9	164470	305836	192700	10	10	2	577399936
63	27	29	120	48	130	7508	53	22	455294	717507	544305	9	9	5	485212848
51	22	16	13581	35	15499	4138	45	20	291088	488480	350738	9	9	5	3357561856
67	37	39	147	45	172	4774	52	21	442613	728244	535016	10	10	5	913793024
61	24	38	159	44	169	13231	53	21	447309	725431	528350	10	10	5	500765696
49	21	19	64	36	63	4438	37	16	285048	487587	346872	9	9	5	3158585344
36	19	13	13366	30	15433	8146	26	14	190444	325066	235716	9	9	5	3698460672
73	28	20	13514	49	15476	10378	56	22	466911	792356	554431	9	9	5	2904020560
64	27	33	122	49	134	14142	54	21	462978	795082	541385	10	10	5	702194992
77	28	33	126	48	136	11157	55	24	461965	792936	553437	9	9	5	3957479408
62	24	29	105	45	116	6484	48	17	372626	637056	444047	10	10	5	2993140064
63	25	40	27478	40	30796	17033	44	22	426280	772854	522870	9	9	5	3584629120
47	18	39	13513	32	15490	12874	38	21	414056	769976	496491	9	9	5	3696086016
32	16	37	13539	27	15510	2792	32	15	318847	546469	390543	10	10	5	212219264
75	29	31	122	52	133	13774	59	24	461504	792997	556705	9	9	5	2912008160
79	28	30	123	52	132	6487	56	21	462505	740914	557221	10	10	5	2652540384
83	30	30	125	53	135	6856	59	57	468559	733964	557804	9	9	5	3851924384
81	28	30	123	51	148	13004	56	22	470223	730569	546810	9	9	5	3346464016
65	25	42	146	44	169	4891	53	19	441628	722376	533862	14	14	5	2851159232
79	28	30	125	51	135	13751	59	23	462871	733020	555284	9	9	5	2221268880
93	28	35	123	49	132	13169	57	25	451055	667114	541279	10	10	5	3594856704
59	17	52	26913	34	30861	3939	39	19	402486	699503	476131	10	10	5	1578895424
22	9	22	88	12	114	694	11	4	152543	242326	188785	11	11	2	4143476112
26	11	16	13452	19	15361	2153	17	11	160967	183280	190035	11	11	2	1433715392
59	23	45	184	42	205	6049	51	19	426023	723992	516115	9	9	5	4123423040
40	16	27	13483	32	15606	18719	34	17	327760	621682	397303	10	10	5	339032064
47	18	23	128	31	149	7394	39	19	418000	766500	494799	10	10	5	2756453376
221	49	40	207	84	185	15305	100	49	626178	660455	847655	10	10	5	57076736
81	28	45	150	52	174	10309	60	21	435563	733978	563658	10	10	5	3546455040
119	29	33	126	53	136	8659	66	28	471213	792720	569243	10	10	5	2133895424
123	30	33	124	56	133	8373	64	28	464338	745759	561239	9	9	5	524900624
66	21	20	14108	30	15657	4294	41	20	257680	469899	312253	9	9	3	2152240256
124	26	32	122	52	132	9700	219	57	458421	738579	578552	9	9	5	2857955872
138	29	32	124	60	136	22124	64	32	462018	728030	561236	10	10	5	1812732928
122	27	32	135	57	132	8808	64	32	459667	725986	581071	10	10	5	2826545328
118	29	31	135	57	132	8823	62	33	461095	726259	573569	9	9	5	1278753680
114	26	32	125	53	147	16245	64	32	458458	745152	563913	11	11	5	3360524576
121	29	32	123	57	133	7151	65	29	461757	717172	567355	9	9	5	264941280
115	30	32	125	73	135	13842	65	32	461846	736201	583887	9	9	5	1781322384
126	29	32	124	58	136	8465	64	33	455447	734333	565970	9	9	5	1832775696
123	30	46	124	59	135	22229	77	46	460333	737762	568410	10	10	5	1307272560
120	29	32	123	57	132	6160	65	32	457399	739950	559418	9	9	5	2066908944
128	29	32	124	57	135	6547	64	33	460655	732500	569650	9	9	5	1372985312
126	30	32	139	58	137	6671	65	32	463575	740358	572381	9	9	5	3834574400
86	25	39	14004	51	16083	13532	61	29	446378	732106	535989	11	11	5	4246440448
32	10	32	94	18	122	1079	18	10	166353	305890	190772	10	10	3	2247146368
59	17	17	78	31	91	14274	43	14	263384	416834	325627	10	10	3	2462227488
41	15	29	13651	30	15667	1646	33	13	320243	435398	383453	9	9	5	2323667626
115	29	28	133	68	132	6417	61	29	467812	757877	577924	9	9	5	3760483360
125	30	29	139	60	137	6490	63	30	466782	750688	573979	9	9	5	3382645424
56	19	38	13863	40	15539	5988	49	23	407457	726689	491529	10	10	5	1871293680
119	28	29	121	55	145	6765	63	32	453677	745409	574307	9	9	5	2765719552
147	28	31	125	57	135	6084	63	27	470252	687789	574431	9	9	5	1769755728
121	28	29	124	73	134	6809	65	29	471843	670249	571547	10	10	5	3948649920
122	29	30	141	65	144	6776	64	32	465518	678564	570875	10	10	5	4011471008
42	14	20	14578	30	16203	1033	27	15	244244	345858	295446	11	11	5	1065625529
109	30	30	125	70	136	6578	64	31	468694	811442	568447	20	20	5	229179536
117	28	28	13926	56	15952	15028	68	34	457079	748811	587114	10	10	5	3299021824
103	29	21	102	55	84	16953	60	32	394724	661432	497994	9	9	5	1037578240
113	30	30	125	54	136	6620	62	29	454934	728198	555169	10	10	5	1795382944
89	26	29	108	52	120	5113	57	22	372509	594397	449764	9	9	5	318299040
113	30	29	140	54	136	6749	75	33	471939	754234	563189	10	10	5	2087991040
18	7	15	45	24	61	316	8	5	79946	151959	97332	10	10	1	2523608784
31	5	14	45	9	58	336	8	5	81422	153341	99164	9	9	1	4074292096
19	8	14	45	10	59	314	7	4	80134	148881	97157	10	10	1	3648926992
20	7	14	44	22	59	308	8	5	79149	151377	93534	9	9	1	2300843312
27	9	23	88	18	126	648	13	8	161162	188005	191583	10	10	2	2854067392
41	7	14	46	10	59	326	8	4	80827	151825	97709	9	9	1	3559807488
116	29	29	124	53	134	6863	63	40	466942	683361	564708	10	10	5	3465925104
118	29	29	123	53	136	7045	66	34	462138	684009	558626	10	10	5	1161388736
75	24	42	173	43	212	4698	54	33	432298	606489	520781	10	10	5	3665514496
40	15	53	210	43	284	2430	30	14	397835	584061	473482	10	10	5	3875341312
102	28	27	13872	50	15642	13381	57	33	457321	804920	557325	9	9	5	4253557488
109	30	28	125	53	134	6715	63	32	470267	811669	569372	10	10	5	3497881616
104	26	27	14303	51	16358	6411	64	33	459543	805523	543705	10	10	5	3120043680
107	29	29	124	66	135	6466	62	31	466295	814505	563236	9	9	5	238916304
108	28	29	124	52	151	5983	62	28	470355	747709	573635	10	10	5	301737392
107	28	30	124	71	136	6480	60	29	457357	746940	575626	9	9	5	427379568
18	7	15	45	11	58	316	8	17	78776	153667	96156	9	9	1	2606273760
78	24	16	27693	47	31793	22705	54	26	362712	631410	440345	9	9	5	2952263680
52	56	16	13864	36	16010	6014	37	19	254424	469430	324551	9	9	5	3596996608
100	26	33	149	52	172	6411	58	20	437066	732924	548531	10	10	5	1031255072
107	29	30	152	59	135	6590	62	22	476683	814487	576410	11	11	5	4143078064
95	27	28	13897	53	15881	7273	61	26	454070	672832	552720	10	10	5	1120374576
22	14	21	13897	24	15917	1087	25	13	169227	255100	204192	10	10	5	1335553024
105	29	29	154	56	135	13910	61	34	460146	739448	573065	10	10	5	513590192
29	6	14	45	11	73	317	7	5	80279	95078	98140	10	10	1	2959933760
105	29	32	125	54	135	7847	61	28	465237	673633	553980	9	9	5	767112224
96	27	45	152	53	176	30621	66	31	447191	793259	548123	9	9	5	1387733088
113	30	31	125	55	146	6421	65	33	465533	736419	541013	10	10	5	2249191120
17	7	15	45	11	59	313	8	4	82426	152673	95786	9	9	1	261651856
86	26	22	13932	51	16016	23930	60	32	450359	802495	562556	12	12	5	36330496
14	5	14	45	9	59	309	8	4	80338	153979	95123	10	10	1	1820811280
80	27	36	14526	52	16063	4155	63	27	439434	674271	530442	11	11	5	2492019712
101	26	36	145	49	168	4670	58	21	446059	737379	536430	10	10	5	659276288
68	22	17	42932	47	48787	17747	53	21	358244	633577	432803	10	10	5	889469952
77	25	18	27599	50	31936	9309	50	25	358512	632117	442617	11	11	5	2714587136
67	24	17	27130	45	30910	4508	52	22	363085	647565	448013	10	10	5	244737024
89	27	35	153	53	177	6072	61	29	454352	806479	538472	9	9	5	212576384
127	29	30	124	59	135	6895	63	29	463018	684847	570515	10	10	5	2777387040
111	29	44	124	70	135	13480	58	35	472909	680113	570666	9	9	5	3282847408
111	28	32	125	56	136	6726	64	32	480833	734736	568971	10	10	5	2143392832
117	30	33	130	59	140	7215	68	34	474648	816273	576570	10	10	5	261129936
129	26	35	130	57	139	7038	67	32	474131	819538	585025	10	10	5	1225469280
26	12	14	13873	22	15882	827	18	13	165237	252864	197944	9	9	2	3374029872
27	13	18	13931	22	15960	1245	23	15	169368	255166	197106	10	10	2	2403857024
52	33	33	42778	34	48079	2980	42	32	423473	727160	510349	10	10	5	3708238208
61	22	61	179	44	221	6076	50	37	444677	740241	530780	10	10	5	2039840192
85	29	31	125	77	147	7816	59	32	478220	764940	582113	9	9	5	1492827792
87	29	31	126	53	138	6788	57	24	471727	692121	573044	10	10	5	4030917136
17	7	15	44	11	58	313	8	4	82098	154883	97872	10	10	1	528488448
31	13	15	81	24	82	2363	24	9	187753	267397	224603	5	5	2	1258385792
61	12	14	76	21	76	3432	22	6	176248	316878	208426	10	10	2	606195200
68	23	37	13968	51	16062	5514	51	27	445230	725086	528325	9	9	5	3892144640
80	31	31	124	56	135	6985	59	25	476460	664570	548104	10	10	5	995263264
80	29	30	125	65	136	7778	57	32	470263	685849	559191	10	10	5	2306030000
82	28	31	127	53	138	8605	59	24	467592	685086	560872	9	9	5	2226057808
76	29	33	148	57	137	6739	75	23	458272	819103	570417	10	10	5	1849305808
18	7	15	45	11	60	313	8	4	80050	151164	100707	10	10	1	109984704
21	7	15	46	12	62	320	8	4	82010	155878	94986	9	9	1	758238352
70	23	27	13861	45	15862	3816	63	20	444246	795929	536154	10	10	5	3251255072
81	26	30	126	46	136	6642	58	20	472525	829775	564684	10	10	5	1272174832
95	29	31	123	53	134	6006	58	22	473079	760149	556788	10	10	5	3042731952
80	29	30	125	52	135	6623	59	24	470068	812815	554355	9	9	5	989479936
81	28	30	124	52	148	6412	58	21	475857	741984	563635	10	10	5	2000400672
73	27	30	124	49	134	6500	56	22	475346	744217	568141	10	10	5	229843552
81	29	31	125	56	137	6884	65	24	482337	753645	565163	10	10	5	366224640
97	29	31	126	54	137	6702	60	29	477846	817053	567548	9	9	5	2294903328
14	6	14	47	10	62	338	7	1	80947	155042	100596	10	10	1	2691432640
16	7	14	45	10	59	312	7	1	80480	154731	95958	9	9	1	1111759024
30	7	14	45	10	60	425	7	1	82920	155336	98791	10	10	1	4283354000
84	28	31	126	52	137	7147	57	23	473582	819094	566952	10	10	5	17734224
83	29	31	142	55	134	9478	62	22	462302	735263	567116	9	9	5	381112944
77	26	31	124	47	136	9360	57	22	475715	748826	559228	9	9	5	2371543872
18	7	14	45	11	58	314	8	4	80704	155442	97899	9	9	1	2035532416
60	22	40	171	42	225	4368	56	18	434836	546969	518755	10	10	5	2384022832
16	6	14	44	9	58	312	7	1	80371	152220	97614	9	9	1	3427340192
31	11	15	63	20	74	1221	18	8	176648	312587	207138	9	9	2	3805178128
15	6	14	44	8	60	306	7	4	79896	154974	95335	10	10	1	2302890928
86	30	34	127	52	151	6678	58	27	475646	1021939	634129	10	10	5	4231569616
69	23	50	185	47	241	14704	57	26	446793	673362	525528	11	11	5	4187437568
86	28	31	126	71	138	6769	60	22	471993	816971	559263	9	9	5	3188218016
82	28	31	124	54	135	6554	60	23	468844	746442	556136	10	10	5	3313860192
70	25	37	145	49	174	7480	49	22	451669	678261	538640	10	10	5	1935040512
59	21	36	133	41	159	3803	47	18	365393	588315	427142	10	10	5	102297088
73	23	37	133	43	160	3778	47	21	358555	570679	424502	10	10	5	3977610752
83	29	31	126	51	138	6813	57	24	470261	740339	565740	10	10	5	1103555456
98	26	30	125	49	136	6772	61	22	466391	742520	553941	10	10	5	1574713616
79	50	42	126	55	135	7713	59	21	474437	745477	553226	10	10	5	3753607808
97	29	31	124	64	135	8219	56	26	473782	749651	556627	9	9	5	832228336
82	28	31	124	55	135	9088	72	21	470294	744749	563433	10	10	5	2237226704
84	28	31	126	55	138	7895	59	21	472778	749140	561940	10	10	5	3910660528
18	6	14	66	11	61	314	8	5	79993	153728	96259	10	10	1	3942071072
46	17	12	41481	35	47477	3330	43	18	337778	612319	405629	10	10	5	2338558976
82	28	33	127	52	148	7456	59	30	478907	818902	568547	10	10	5	2310878528
80	29	31	125	55	134	6705	59	23	468522	808696	555813	10	10	5	212493568
86	30	44	129	55	139	6933	60	28	473129	745222	564684	9	9	5	1760285216
82	41	31	126	58	159	6778	54	23	473063	681448	568664	9	9	5	3036749744
81	29	31	125	53	152	6611	58	22	469326	808917	561202	9	9	5	275314656
99	28	32	127	53	139	8388	59	22	473236	816911	555730	9	9	5	2391387760
86	28	34	127	54	138	7637	60	28	457398	802905	565326	10	10	5	3364337376
97	29	31	124	52	134	6781	57	23	469587	808143	546478	9	9	5	463777920
83	28	31	124	54	135	8220	59	24	467717	731986	562924	10	10	5	432367376
81	31	44	125	57	135	6604	71	23	469688	730778	555250	9	9	5	526599008
80	27	31	124	66	136	20680	56	23	464149	746611	561425	9	9	5	1837365744
18	8	14	63	17	61	307	7	5	78997	154401	97492	10	10	1	4159053216
54	20	35	13980	40	15955	3621	47	20	431116	731211	520267	10	10	5	444375424
55	21	40	27906	37	32854	9479	50	20	426561	672581	513726	11	11	5	675287040
56	21	49	211	36	214	24891	47	21	434724	794243	527260	10	10	5	1489618944
18	7	14	45	11	59	326	7	4	80919	93805	96226	10	10	1	3025988448
43	17	31	41657	33	47626	4871	40	17	403044	713794	491295	10	10	5	286172160
45	17	44	27643	34	31708	5027	39	20	406509	759163	482998	10	10	5	687321088
49	21	35	131	36	155	5111	45	17	357088	577248	423426	11	11	5	1922075648
84	28	30	126	52	153	7190	58	27	470579	754489	565834	10	10	5	1006036368
22	8	15	47	12	60	318	8	6	81445	153965	99123	10	10	1	41697024
80	29	32	126	54	135	6492	62	27	463380	747107	563329	10	10	5	3356439632
81	28	32	126	51	134	10769	60	23	458520	673507	556564	10	10	5	1111832688
52	20	36	14347	41	16138	2856	46	19	417254	595279	502352	11	11	5	3719738448
20	7	14	45	12	59	314	7	4	80938	153542	97463	11	11	1	3227905792
89	27	22	27928	50	31679	7571	59	27	477242	669969	528919	10	10	5	2778649600
89	19	11	27708	34	32517	7888	38	18	250420	343387	299252	10	10	4	541769696
106	15	26	116	25	137	15644	29	19	247481	390787	305085	9	9	3	3569148416
187	23	16	13870	49	15927	7201	53	28	353883	643600	448497	9	9	4	3796471504
116	19	34	14060	52	16169	4190	48	21	327754	604020	405558	10	10	4	4154800096
76	20	21	81	39	94	4271	45	21	258036	341952	305362	10	10	3	2410497440
128	19	11	27583	39	31774	6646	44	18	266688	469349	326088	10	10	3	1912038592
76	14	18	13881	25	15989	2573	27	14	169441	309062	202740	10	10	2	3204585376
108	22	23	82	38	113	2101	39	16	265442	344622	323205	10	10	3	497793952
156	24	27	108	47	116	4985	105	34	368603	578638	438286	9	9	4	3199200656
78	20	22	83	39	96	16316	41	15	275961	490939	331489	9	9	3	335530144
99	10	17	13900	14	15880	1252	19	10	168046	307520	198835	10	10	2	3453186848
22	11	16	13993	17	16020	998	20	11	162416	304544	199600	11	11	2	497148928
28	8	8	13964	13	15968	1092	13	7	155328	301839	188492	10	10	2	213068096
74	10	39	137	18	175	971	20	9	242088	281180	288172	10	10	3	3577413104
59	16	21	13641	27	15545	5452	32	15	248435	459580	311329	9	9	3	985483360
81	15	30	111	26	136	2261	32	14	259692	472793	305263	10	10	3	1023895424
53	11	16	14170	21	15979	2035	18	9	159280	243111	194262	10	10	2	3228997168
102	17	22	68	35	96	1486	33	18	171064	313426	213300	10	10	4	3973024768
147	24	24	14087	46	16080	8943	51	21	349445	572080	440169	10	10	4	3486663184
82	23	15	27602	56	31721	14063	52	25	364990	651913	437315	9	9	4	2352072432
49	17	20	13829	34	16640	2946	39	19	267191	476188	318373	10	10	3	1078929920
39	10	42	135	19	175	4586	23	11	233343	445993	285991	10	10	3	1314588784
88	15	20	13872	33	15906	4785	33	14	264768	412977	309349	10	10	3	3348362176
34	11	16	13851	22	15860	4242	20	10	168297	250955	199102	9	9	2	374212240
53	12	42	136	18	175	1372	23	9	242216	460187	289304	9	9	3	3793959696
56	11	17	13808	18	15844	1303	35	10	171799	314895	202976	10	10	2	3403826384
30	10	6	27649	15	31741	1541	21	9	165258	305438	201611	11	11	2	2693065728
44	19	26	13879	37	15924	2209	45	50	329416	506825	402726	10	10	5	3774581184
59	19	38	155	38	194	10048	45	20	339310	565705	406470	10	10	5	4208024448
53	21	46	27743	38	31903	6534	45	22	416576	711581	485920	10	10	5	1165811712
80	20	31	158	52	200	2480	46	18	346219	449001	428521	10	10	5	736399828
47	17	35	13985	35	16195	1928	35	17	320553	494724	392301	10	10	5	2146942600
48	17	34	13710	35	15716	1862	39	18	319709	497405	394981	10	10	5	2042606390
48	17	23	27843	36	31891	1615	40	19	326146	494683	393802	10	10	5	4257492794
68	20	26	125	39	151	12017	46	23	343387	513174	418632	9	9	5	3614857600
57	19	39	156	37	192	9987	46	19	329752	557409	394948	9	9	5	1393763136
65	18	38	150	35	192	9756	44	18	331939	493235	399413	9	9	5	3687607232
59	17	29	112	39	164	3135	39	19	256932	345261	301984	10	10	5	1990665786
215	41	53	224	76	258	19550	97	42	660384	809646	1336821	11	11	5	2662495968
70	24	43	13992	45	16032	6552	55	25	421458	602909	492901	9	9	5	2871159440
125	27	39	149	54	174	20609	67	25	454744	812175	554388	10	10	5	331421808
93	26	39	146	50	171	13206	63	26	441715	737290	536596	11	11	5	2906381728
121	28	40	155	53	196	8093	66	27	462930	750329	567793	10	10	5	1876397760
225	43	45	213	76	205	21503	93	55	617732	821571	929643	10	10	5	4177345392
149	46	35	145	65	154	13888	77	33	504254	755472	633148	10	10	5	970845136
218	39	43	183	88	191	169721	90	53	568677	789829	870993	10	10	5	3556298976
225	41	42	202	84	193	19304	90	47	606691	784807	1098573	10	10	5	1454166592
135	30	43	185	56	193	8960	71	29	479049	680783	607249	12	12	5	3272227728
190	37	39	164	66	173	14151	82	43	595556	1208847	954539	11	11	5	3541518624
255	43	49	214	74	220	31771	107	59	672471	828772	1164481	10	10	5	3718020784
144	32	35	161	65	153	32967	74	39	535130	788149	581224	10	10	5	2518636784
78	26	30	158	50	166	7012	55	25	445287	727209	537936	10	10	5	1989649472
87	38	20	66	46	64	9595	49	16	363188	581333	441312	9	9	5	3496794944
104	26	17	13590	52	15542	9152	76	22	364676	631105	452415	9	9	5	1474906752
131	30	26	135	55	143	24487	109	30	471787	810216	605887	10	10	5	2485850848
69	21	19	13850	44	15508	8394	56	25	296548	424658	371599	10	10	3	967533232
49	15	18	61	28	73	2866	32	9	171377	238525	204695	11	11	2	402496
77	22	22	13616	39	15571	17373	54	25	278281	413253	368268	11	11	3	3987579904
25	12	41	180	26	222	1687	21	12	311892	428225	377845	10	10	5	2768642624
35	12	40	174	24	224	1694	20	12	311452	540177	380479	14	14	5	30483392
142	31	35	141	86	151	14115	96	38	480787	821020	643472	9	9	5	2581364064
