#The local date and time: 	Fri May 14 14:29:07 2021

#TIME CONSUMTION CALCUALATIONS, Flows in pcap file
#/mnt/c/Users/ahmad/Desktop/Thesis/pcap_files/SplittedPcaps/T1oneGig.pcap
#This file contains the Time report for implementing functions below
#All Randomness Tests plugin functions including RTs in R seperated
#RTs preprocessing (which includes the initialization of R instance in the first time)
#Ground truth label extraction in which the caputred flow is matched with the ones saved in GT file
#Classification time using ANN prediction
#NOTE: this time calculation is for each processed flow
#in ANN classification with its trained model(the model is loaded only once in the first flow)
#
RTpre	Freq	Blockfreq	Ser	Cumsum	ApEnt	Dft	Lruns	Runs	TBT	GCD	Bckstack	GTmatch	Classification	Packets	FlowID
80	30	29	124	45	170	6277	47	24	0	0	0	8	8	5	2118744368
86	33	20	96	58	111	8293	47	22	0	0	0	8	8	5	78546368
5	7	8	42	7	59	224	5	17	0	0	0	9	9	1	3565768768
7	5	8	41	6	54	162	4	2	0	0	0	7	7	1	404707520
9	20	8	38	7	70	182	8	3	0	0	0	11	11	1	1685561248
7	5	7	38	6	70	166	4	2	0	0	0	10	10	1	3418821088
105	54	13	13551	29	16054	3542	30	16	0	0	0	11	11	4	409517968
94	26	17	12998	38	14553	4784	41	20	0	0	0	9	9	5	2240679936
56	20	24	232	30	240	3328	33	16	0	0	0	8	8	5	3818948430
37	20	23	188	52	284	3438	31	15	0	0	0	9	9	5	3503213200
127	30	31	124	46	136	6274	50	20	0	0	0	9	9	5	558923072
124	31	31	124	46	148	7037	51	22	0	0	0	9	9	5	3185463184
19	11	41	90	19	117	1131	13	9	0	0	0	8	8	5	3093260662
86	31	31	123	42	134	6303	45	20	0	0	0	8	8	5	2556552192
38	20	18	13130	28	14512	4028	29	14	0	0	0	9	9	3	4158942368
67	26	18	15612	37	14444	8016	43	21	0	0	0	12	12	5	1485645824
53	43	18	13656	40	14485	7689	43	21	0	0	0	11	11	5	1377783808
75	25	17	13063	37	14898	5200	43	19	0	0	0	10	10	5	1269921792
89	24	33	229	36	196	5319	38	17	0	0	0	8	8	5	1142907664
216	43	78	210	42	153	6435	48	16	0	0	0	8	8	5	1205301072
102	28	18	12811	42	14515	6229	49	20	0	0	0	8	8	5	953953248
50	41	41	173	68	249	2507	37	16	0	0	0	9	9	5	3845169504
123	32	19	13352	41	14519	6932	47	22	0	0	0	9	9	5	2541005296
63	27	19	13222	41	15086	8406	44	23	0	0	0	9	9	5	2580016160
129	40	19	13506	43	14816	8165	54	21	0	0	0	10	10	5	1037816816
110	28	18	13419	43	14924	8416	53	23	0	0	0	10	10	5	280631712
113	28	30	123	39	162	6901	55	22	0	0	0	8	8	5	4148318240
55	22	60	164	35	234	4798	40	16	0	0	0	8	8	5	2431747872
56	24	30	15393	34	14995	3617	44	21	0	0	0	11	11	5	1571535600
15	9	23	89	17	117	1133	13	8	0	0	0	10	10	4	2408452076
12	10	21	101	14	114	1105	9	5	0	0	0	8	8	4	1341984210
50	17	23	13071	25	14516	3600	29	13	0	0	0	13	13	4	311714464
1	4	1	1	1	1	3	0	0	0	0	0	6	6	1	2004780720
119	28	29	123	43	134	6564	46	20	0	0	0	10	10	5	1017564960
71	18	34	13026	32	14781	2495	35	19	0	0	0	9	9	5	1241133056
42	14	9	38071	23	45213	1767	26	13	0	0	0	12	12	5	1206582272
89	29	29	123	56	169	6297	45	21	0	0	0	19	19	5	3820386544
184	31	29	122	43	164	7437	52	21	0	0	0	9	9	5	2368383472
138	30	29	122	57	152	6237	52	22	0	0	0	8	8	5	1120437824
63	37	14	51024	39	58850	3684	45	20	0	0	0	12	12	5	3581298608
131	29	30	122	47	164	7557	51	21	0	0	0	8	8	5	1371722176
23	14	17	58	41	76	1292	20	9	0	0	0	9	9	5	400639088
22	12	16	13461	19	14566	3396	20	11	0	0	0	11	11	5	1961621328
105	25	47	115	40	135	6465	67	22	0	0	0	11	11	5	2633927264
122	37	31	142	47	135	7268	53	23	0	0	0	9	9	5	1623006528
132	29	30	122	45	133	6026	52	21	0	0	0	8	8	5	3533465264
131	29	30	121	80	193	5604	50	21	0	0	0	8	8	5	1148956704
144	31	19	16229	57	15769	6917	54	24	0	0	0	12	12	5	280018176
98	31	32	124	76	188	6201	52	52	0	0	0	10	10	5	2745567776
187	30	31	167	78	123	11825	53	24	0	0	0	11	11	5	4210237792
87	23	31	154	37	153	3207	38	16	0	0	0	9	9	5	62587904
75	36	38	155	35	180	4561	56	16	0	0	0	10	10	4	2109807104
31	13	19	12900	18	14540	924	20	11	0	0	0	9	9	5	2977277952
90	27	21	100	36	142	7638	36	20	0	0	0	8	8	5	2653691904
47	17	11	13310	26	14611	8772	24	12	0	0	0	9	9	5	2437967872
121	26	29	13032	40	14718	9811	48	22	0	0	0	8	8	5	2903523808
84	39	59	149	37	180	6471	47	22	0	0	0	9	9	5	238375280
62	27	33	146	47	175	5377	41	18	0	0	0	9	9	5	2067792976
69	25	37	13139	38	15000	19459	46	33	0	0	0	11	11	5	1074106112
108	30	30	150	45	169	5987	48	20	0	0	0	8	8	5	2730728528
93	30	30	122	56	156	5948	46	19	0	0	0	19	19	5	1862601072
90	26	30	124	52	196	6267	48	21	0	0	0	9	9	5	277142080
93	25	40	174	38	202	6827	45	20	0	0	0	7	7	5	913273984
47	20	41	168	29	254	16340	33	16	0	0	0	10	10	5	477463216
48	22	33	156	33	217	3700	62	27	0	0	0	9	9	5	924137680
45	25	25	117	36	114	5866	38	17	0	0	0	11	11	5	2455772400
111	39	31	122	49	179	5854	66	22	0	0	0	10	10	5	1305687392
133	31	31	121	44	152	8278	52	23	0	0	0	9	9	5	4289887952
100	19	26	134	62	156	2401	33	14	0	0	0	9	9	5	1139283584
93	21	43	246	34	253	4018	44	21	0	0	0	10	10	5	3891989504
125	30	30	122	47	146	13368	74	22	0	0	0	9	9	5	1082921920
136	30	30	122	46	138	13585	56	21	0	0	0	9	9	5	246205008
109	42	49	233	52	231	5622	47	17	0	0	0	9	9	5	485544960
139	29	29	122	43	165	7309	52	20	0	0	0	8	8	5	811594800
84	30	30	122	75	146	7799	62	22	0	0	0	9	9	5	3019114736
43	23	36	147	45	180	4046	37	16	0	0	0	8	8	5	707675648
104	23	37	143	49	198	14846	50	24	0	0	0	15	15	5	3496943616
87	27	38	145	40	169	5727	48	16	0	0	0	9	9	5	1991244288
129	27	30	180	38	176	9651	53	24	0	0	0	10	10	5	1237082976
123	29	30	152	46	168	6367	87	23	0	0	0	8	8	5	4109900800
149	38	30	123	45	158	8495	53	19	0	0	0	8	8	5	1251342416
151	40	44	187	77	153	9274	69	26	0	0	0	13	13	5	1725392240
130	30	30	168	45	176	7566	52	24	0	0	0	7	7	5	697320400
123	30	30	124	44	164	6255	51	22	0	0	0	8	8	5	2339343680
80	23	28	13063	30	14557	4244	40	19	0	0	0	9	9	5	2632023040
94	22	35	135	33	157	19481	53	25	0	0	0	13	13	5	3817505280
63	20	38	14358	30	14654	4045	37	20	0	0	0	11	11	5	3698194432
27	15	18	58	39	76	2651	19	10	0	0	0	9	9	5	1786339936
28	14	18	58	40	77	3125	19	8	0	0	0	7	7	5	4251889536
24	15	21	12921	21	14645	3850	19	10	0	0	0	9	9	5	3644263424
55	19	41	12876	28	14720	4552	30	14	0	0	0	8	8	5	3042819072
89	29	29	122	54	198	6179	45	18	0	0	0	8	8	5	123255616
76	24	38	13448	38	14877	7332	45	19	0	0	0	11	11	5	16014848
57	21	38	13745	35	14585	7712	42	20	0	0	0	9	9	5	3249544192
62	24	53	12714	35	14650	6619	41	19	0	0	0	9	9	5	238145536
111	41	37	166	36	193	13790	65	22	0	0	0	13	13	5	4071418192
138	29	30	123	57	182	6275	53	23	0	0	0	9	9	5	987944224
66	26	39	179	41	197	12711	74	21	0	0	0	8	8	5	2241261872
96	30	38	146	44	171	20503	48	21	0	0	0	8	8	5	1220407936
98	44	39	144	76	232	5171	50	20	0	0	0	8	8	5	4282969744
75	22	25	26161	34	30175	4166	37	18	0	0	0	11	11	5	2544894976
115	44	44	174	58	176	7486	50	19	0	0	0	10	10	5	1742543152
63	26	64	12912	34	15124	6742	41	20	0	0	0	10	10	5	570195968
50	29	23	15424	32	14582	10253	35	19	0	0	0	13	13	5	516264960
43	19	57	168	32	155	2219	31	25	0	0	0	9	9	5	4057234560
48	18	36	26886	37	29347	5368	31	13	0	0	0	10	10	4	4008909440
55	25	56	25434	44	30209	11883	41	17	0	0	0	11	11	5	1555194240
58	23	57	143	32	178	17228	41	20	0	0	0	8	8	5	3396446336
34	13	30	89	21	162	2412	14	11	0	0	0	8	8	4	4010840832
119	35	31	140	64	170	15271	51	21	0	0	0	8	8	5	3332914432
122	29	30	144	46	171	7544	52	24	0	0	0	9	9	5	31592480
67	26	28	13219	33	14670	4057	35	19	0	0	0	12	12	5	2483304448
136	30	30	148	59	163	6249	51	19	0	0	0	8	8	5	1436715136
96	34	41	148	37	221	5817	76	32	0	0	0	10	10	5	2486308864
97	53	52	157	57	202	10119	50	21	0	0	0	7	7	5	1736561136
37	21	25	12925	32	14791	4331	35	20	0	0	0	17	17	5	2484806656
87	26	31	122	37	157	9880	48	19	0	0	0	8	8	5	2873124048
113	30	31	156	80	155	6208	50	21	0	0	0	8	8	5	520026032
38	18	46	26476	28	31095	13184	28	17	0	0	0	12	12	5	3573420320
96	28	29	140	51	195	6320	45	19	0	0	0	8	8	5	2516110832
76	49	21	98	38	130	6990	43	22	0	0	0	9	9	5	586662016
157	32	30	150	56	147	5754	50	21	0	0	0	8	8	5	1433823472
34	18	60	29397	31	31608	4097	30	17	0	0	0	11	11	5	1566782592
148	62	28	147	41	202	7445	69	26	0	0	0	10	10	5	3000856320
33	17	28	25730	36	30835	2552	28	16	0	0	0	11	11	5	1568713984
45	19	25	128	41	146	4059	48	16	0	0	0	10	10	5	652391360
122	27	30	123	60	149	6805	53	24	0	0	0	9	9	5	2930161808
45	21	29	25591	30	29996	4197	41	23	0	0	0	15	15	5	1413578752
66	22	31	188	38	208	2590	36	15	0	0	0	9	9	5	1302243712
108	28	45	151	43	164	5549	54	19	0	0	0	8	8	5	1522271776
61	50	31	122	44	144	6232	44	22	0	0	0	8	8	5	85862864
95	30	32	133	77	163	5630	47	21	0	0	0	10	10	5	130083072
90	30	31	120	76	171	16895	48	23	0	0	0	8	8	5	2735915216
64	48	31	123	42	156	19002	46	20	0	0	0	8	8	5	3321347776
86	30	31	123	44	178	5676	50	17	0	0	0	7	7	5	2972940128
92	31	31	122	47	154	7236	51	21	0	0	0	7	7	5	3446989952
87	32	31	125	44	167	6508	48	21	0	0	0	8	8	5	3209965040
32	11	10	16295	18	15834	578	12	7	0	0	0	11	11	3	114381744
34	21	23	15695	19	14738	1648	13	9	0	0	0	10	10	5	839715920
112	26	38	145	56	225	12938	48	20	0	0	0	8	8	5	2692433232
115	31	43	133	54	136	12168	49	20	0	0	0	9	9	5	226883632
37	11	11	13135	17	14532	1537	11	7	0	0	0	8	8	4	1550790656
64	22	59	213	70	263	5012	43	19	0	0	0	7	7	5	1471176704
112	46	19	13380	36	14515	12707	44	21	0	0	0	18	18	5	913904784
65	57	14	68343	63	72450	7271	44	18	0	0	0	12	12	5	2812954112
97	40	47	29080	45	31112	8536	51	22	0	0	0	11	11	5	2926646272
114	29	29	122	43	132	4154	49	21	0	0	0	8	8	5	381022208
123	28	28	121	39	167	5487	51	21	0	0	0	27	27	5	652466176
125	29	20	94	37	100	4863	43	19	0	0	0	10	10	5	3743986688
194	41	29	116	41	126	10012	50	21	0	0	0	11	11	5	1567742880
138	30	31	135	56	202	6177	51	22	0	0	0	8	8	5	2167434880
76	46	39	190	41	216	12960	47	19	0	0	0	7	7	5	3568783872
81	45	40	158	61	168	18130	48	21	0	0	0	8	8	5	3346653184
46	19	10	25483	28	30265	5262	31	14	0	0	0	11	11	5	3348854784
38	22	23	25603	31	29886	6980	36	17	0	0	0	11	11	5	2021720064
114	62	32	156	72	125	16049	55	25	0	0	0	13	13	5	2530169424
101	26	26	116	40	142	7157	50	21	0	0	0	10	10	5	4149846704
125	30	26	122	45	134	7344	47	22	0	0	0	11	11	5	1674155616
100	30	28	122	47	135	6530	50	23	0	0	0	11	11	5	3712236784
112	30	28	12887	43	15074	4825	48	23	0	0	0	8	8	5	655816192
79	26	53	12994	39	14755	4116	46	21	0	0	0	10	10	5	2161515520
86	24	16	13169	37	14607	7238	47	62	0	0	0	10	10	5	2178356224
28	16	10	12997	22	14551	2689	28	18	0	0	0	10	10	5	2176854016
31	18	9	12901	23	14424	4210	24	16	0	0	0	11	11	5	2181360640
125	29	28	154	79	135	6557	46	21	0	0	0	8	8	5	301553872
38	18	11	12843	23	14562	15150	27	14	0	0	0	9	9	3	3469615728
75	41	23	100	38	127	4504	36	17	0	0	0	9	9	5	874161408
129	26	23	126	70	164	6332	50	23	0	0	0	15	15	5	1386790022
72	24	28	119	36	142	5527	42	21	0	0	0	9	9	5	572610092
120	28	29	129	60	131	5543	46	20	0	0	0	8	8	5	165520127
115	24	22	143	35	126	5445	44	18	0	0	0	8	8	5	4053397458
93	23	27	13098	36	15868	4069	39	20	0	0	0	13	13	5	3123196880
43	20	30	177	29	197	2150	28	12	0	0	0	8	8	5	401761266
41	21	44	155	34	224	3281	30	15	0	0	0	9	9	5	1951449152
32	21	25	15033	33	14665	2481	29	18	0	0	0	11	11	5	2095845959
29	36	24	13188	29	14636	2051	30	17	0	0	0	10	10	5	2759346688
87	27	29	102	41	181	5709	42	19	0	0	0	8	8	5	4289520264
100	39	28	131	44	133	6644	49	21	0	0	0	9	9	5	1850238896
49	21	37	109	34	103	16051	32	15	0	0	0	8	8	3	2753423360
116	28	40	141	40	197	11062	47	18	0	0	0	8	8	5	2455948176
129	26	41	131	37	203	7248	51	18	0	0	0	8	8	5	993479216
120	29	28	156	45	142	5474	48	21	0	0	0	8	8	5	250993936
99	30	29	127	61	165	6360	48	22	0	0	0	8	8	5	4040500864
107	31	28	121	44	142	6241	50	25	0	0	0	14	14	5	756454304
87	29	29	120	43	154	10074	48	22	0	0	0	8	8	5	3535040496
125	29	28	133	56	148	6131	50	21	0	0	0	9	9	5	536334032
126	25	34	142	53	180	4112	38	16	0	0	0	8	8	5	3345331200
57	26	51	13006	40	15714	17718	44	21	0	0	0	10	10	5	1839631872
56	26	53	157	40	179	9137	44	21	0	0	0	9	9	5	2061762560
106	30	29	123	44	146	6661	55	24	0	0	0	8	8	5	290880592
77	30	28	133	61	196	6097	46	22	0	0	0	8	8	5	1310138992
33	15	20	13023	23	14645	1359	18	11	0	0	0	9	9	4	2266158336
45	13	35	13084	25	14824	1735	26	16	0	0	0	13	13	5	2882484224
42	36	15	57	28	69	3337	31	15	0	0	0	10	10	5	1820904448
97	24	33	15616	39	15907	3661	41	21	0	0	0	10	10	5	2555239424
73	23	48	204	50	255	11695	42	18	0	0	0	8	8	5	1271670784
51	29	64	141	38	231	12934	41	20	0	0	0	20	20	5	4060938752
56	52	45	140	37	241	13152	41	20	0	0	0	8	8	5	1049540096
112	29	29	157	42	155	7066	45	20	0	0	0	8	8	5	2007092736
139	26	38	121	38	144	6680	50	20	0	0	0	7	7	5	2306938736
149	30	30	122	43	173	13800	52	23	0	0	0	8	8	5	2721152800
53	43	27	14279	36	15000	4888	36	20	0	0	0	10	10	5	258823704
98	27	28	152	84	209	7585	52	23	0	0	0	11	11	5	299356704
42	26	24	65	23	80	1404	23	12	0	0	0	8	8	5	1659489408
11	7	16	88	13	129	635	10	7	0	0	0	9	9	4	1033704632
143	29	28	187	56	140	15291	52	22	0	0	0	7	7	5	739104320
126	30	28	131	44	135	5589	51	20	0	0	0	8	8	5	1513000144
79	20	14	26757	28	29035	7950	32	15	0	0	0	11	11	5	3031757456
32	33	24	12902	22	14372	1355	22	13	0	0	0	8	8	5	438425984
41	41	15	13078	31	14485	16799	30	17	0	0	0	9	9	4	2116820672
109	29	17	16123	76	16145	15458	57	26	0	0	0	11	11	5	650493280
71	33	39	146	51	179	4002	37	15	0	0	0	8	8	5	982745280
72	23	54	170	36	282	5291	41	17	0	0	0	8	8	5	1431110816
64	44	35	154	37	184	6744	43	20	0	0	0	8	8	5	1206928048
41	14	23	13316	18	14534	3654	22	13	0	0	0	10	10	5	1680734720
18	12	23	12685	19	14507	1579	19	12	0	0	0	9	9	5	453877120
73	31	43	158	61	170	7296	43	20	0	0	0	8	8	5	3223428960
18	13	22	96	21	83	1878	18	12	0	0	0	8	8	5	3521986816
132	40	26	150	56	134	7475	52	22	0	0	0	9	9	5	2749379136
27	14	24	12833	22	15717	2367	23	14	0	0	0	19	19	5	457739904
69	27	31	13350	36	15444	4068	81	21	0	0	0	11	11	5	2419062048
64	23	69	174	50	189	3883	38	15	0	0	0	8	8	5	1606408955
10	13	27	134	14	106	442	10	9	0	0	0	10	10	5	1494024802
115	29	28	123	46	134	6792	66	20	0	0	0	9	9	5	2795823040
74	42	27	140	43	178	6698	45	22	0	0	0	9	9	5	4068086848
104	44	53	143	48	145	8233	50	19	0	0	0	8	8	5	1732675072
43	35	20	12808	21	14990	5191	26	16	0	0	0	10	10	3	4146038272
85	29	40	154	77	135	6366	45	20	0	0	0	8	8	5	3231905072
77	29	29	123	43	161	6443	46	20	0	0	0	8	8	5	1441305184
63	48	29	124	74	161	7269	45	19	0	0	0	8	8	5	1741151184
140	29	28	134	43	133	6350	51	21	0	0	0	7	7	5	2040997184
112	26	29	121	41	134	6284	48	20	0	0	0	7	7	5	2340843184
102	61	29	170	54	125	7441	52	22	0	0	0	10	10	5	3742949888
86	61	29	121	57	185	19141	59	23	0	0	0	9	9	5	3505924976
104	30	28	120	72	156	7630	58	27	0	0	0	17	17	5	4216999712
104	27	28	114	43	126	16420	57	26	0	0	0	11	11	5	3905823040
126	32	30	134	44	166	9139	50	23	0	0	0	8	8	5	912910384
95	29	30	149	44	145	7840	45	21	0	0	0	7	7	5	2349319296
58	23	42	236	84	233	4270	40	16	0	0	0	8	8	5	2479433216
57	21	68	182	35	236	10497	42	16	0	0	0	8	8	5	973733888
60	45	39	158	57	172	5262	43	60	0	0	0	12	12	5	2257302528
61	43	39	187	38	251	22911	44	19	0	0	0	7	7	5	3763001856
88	31	30	132	61	134	8628	46	22	0	0	0	8	8	5	4037012560
83	25	30	122	68	147	5919	47	20	0	0	0	8	8	5	3799987648
123	31	30	123	44	134	6181	48	21	0	0	0	8	8	5	2252196000
25	12	18	80	19	120	1139	21	10	0	0	0	35	35	4	3558683264
176	48	30	127	44	196	9504	54	23	0	0	0	11	11	5	2346427632
35	12	42	129	20	163	1063	14	11	0	0	0	29	29	3	4182734720
104	28	29	121	41	133	6630	49	22	0	0	0	9	9	5	2094534432
70	37	45	144	36	230	4163	42	20	0	0	0	11	11	5	3995345920
52	20	17	13012	29	15974	4180	34	16	0	0	0	12	12	5	2445904672
147	30	32	171	76	147	6587	53	21	0	0	0	8	8	5	1278009632
51	19	21	12905	45	14982	2661	31	17	0	0	0	11	11	5	1494851584
41	16	10	13065	23	14543	9107	23	12	0	0	0	9	9	5	1497856000
