#The local date and time: 	Fri May 14 14:25:52 2021

#TIME CONSUMTION CALCUALATIONS, Flows in pcap file
#/mnt/c/Users/ahmad/Desktop/Thesis/pcap_files/SplittedPcaps/T1oneGig.pcap
#This file contains the Time report for implementing functions below
#All Randomness Tests plugin functions including RTs in R seperated
#RTs preprocessing (which includes the initialization of R instance in the first time)
#Ground truth label extraction in which the caputred flow is matched with the ones saved in GT file
#Classification time using ANN prediction
#NOTE: this time calculation is for each processed flow
#in ANN classification with its trained model(the model is loaded only once in the first flow)
#
RTpre	Freq	Blockfreq	Ser	Cumsum	ApEnt	Dft	Lruns	Runs	TBT	GCD	Bckstack	GTmatch	Classification	Packets	FlowID
33	11	23	90	23	114	1546	11	7	0	0	0	8	8	2	3095824672
16	11	17	13167	15	14969	689	14	8	0	0	0	9	9	2	2505454416
15	12	29	13194	16	14957	643	13	11	0	0	0	13	13	2	3213644720
49	18	21	98	25	108	16648	26	13	0	0	0	9	9	3	3072748224
89	23	41	13035	31	14568	4588	42	17	0	0	0	10	10	5	1827318288
106	26	19	12918	43	14493	7180	63	22	0	0	0	8	8	5	892263504
98	32	20	12773	43	14477	6488	51	25	0	0	0	12	12	5	3093168640
56	20	46	172	32	210	4477	42	20	0	0	0	10	10	5	3306854592
76	24	16	73	35	103	5403	34	17	0	0	0	8	8	5	661032528
137	28	25	132	48	161	4904	69	22	0	0	0	9	9	5	914854912
96	24	36	13137	37	15844	3596	46	20	0	0	0	10	10	5	1158928272
71	38	16	92	39	74	5983	37	18	0	0	0	8	8	5	1260141280
100	30	63	146	76	216	5942	47	15	0	0	0	10	10	5	2125827120
26	21	24	120	17	130	2027	22	10	0	0	0	8	8	3	395326880
99	32	20	13029	41	14623	12498	55	23	0	0	0	10	10	5	2030815776
35	16	48	107	25	154	2257	27	11	0	0	0	8	8	3	1167263488
65	18	21	13291	25	16247	2369	24	15	0	0	0	38	38	3	4236030064
75	47	18	26171	37	30940	6827	44	21	0	0	0	12	12	5	19194688
55	19	42	174	30	251	3514	36	18	0	0	0	9	9	5	707265360
90	26	36	13069	37	14789	3934	48	20	0	0	0	9	9	5	2017656128
59	19	39	12733	32	14624	3652	37	17	0	0	0	9	9	5	3406765168
40	14	30	107	20	133	2446	28	12	0	0	0	22	22	3	3832425392
39	18	16	12959	26	15944	4310	30	12	0	0	0	15	15	3	545873664
95	31	28	115	43	83	6167	41	21	0	0	0	10	10	5	762587712
146	30	19	12998	52	14735	6103	56	23	0	0	0	11	11	5	220604112
34	9	26	89	15	113	690	13	7	0	0	0	7	7	2	2608833872
20	12	64	99	49	113	712	14	10	0	0	0	8	8	2	674150832
15	9	24	96	15	113	710	27	9	0	0	0	8	8	2	3143934096
43	17	30	162	26	149	3844	29	12	0	0	0	9	9	4	727585648
7	4	8	42	6	54	172	4	2	0	0	0	7	7	1	4052984736
26	14	48	108	35	146	2749	24	10	0	0	0	6	6	3	3742947872
63	22	16	75	30	112	8160	29	31	0	0	0	8	8	5	2948134064
118	27	27	13031	42	15644	5427	51	23	0	0	0	11	11	5	1904173072
13	11	13	13059	17	14611	1709	13	9	0	0	0	9	9	2	80317056
33	15	19	61	27	74	12639	23	9	0	0	0	9	9	2	903018944
78	26	32	154	37	199	6429	44	19	0	0	0	7	7	5	2224259328
62	42	26	118	41	164	4845	39	20	0	0	0	9	9	5	2600969728
76	29	29	123	43	210	6471	44	21	0	0	0	8	8	5	3129752576
63	28	29	123	41	135	6472	44	20	0	0	0	9	9	5	4187318272
59	26	27	12904	45	14578	5240	56	20	0	0	0	9	9	5	421133824
160	70	30	151	78	186	6829	50	20	0	0	0	9	9	5	3944371072
78	30	29	133	62	185	6312	47	24	0	0	0	9	9	5	2118744368
82	32	20	96	78	94	8290	46	21	0	0	0	8	8	5	78546368
5	7	8	42	7	55	189	4	3	0	0	0	9	9	1	3565768768
6	6	8	42	7	56	190	6	5	0	0	0	10	10	1	404707520
6	6	8	39	8	71	164	5	2	0	0	0	8	8	1	1685561248
7	4	8	42	6	56	164	4	2	0	0	0	7	7	1	3418821088
56	22	15	13215	29	15756	3779	93	24	0	0	0	11	11	4	409517968
86	26	18	13225	39	15705	5078	36	19	0	0	0	10	10	5	2240679936
58	19	25	163	32	240	3399	33	15	0	0	0	8	8	5	3818948430
34	19	23	179	30	312	3607	31	16	0	0	0	9	9	5	3503213200
141	29	45	137	44	135	6543	52	21	0	0	0	9	9	5	558923072
129	30	31	152	46	147	6996	51	23	0	0	0	9	9	5	3185463184
19	11	41	90	19	169	1096	13	9	0	0	0	9	9	5	3093260662
89	31	31	134	72	137	6319	46	21	0	0	0	8	8	5	2556552192
40	17	37	13100	27	14580	4054	28	13	0	0	0	10	10	3	4158942368
87	27	18	13747	51	15098	8037	48	23	0	0	0	12	12	5	1485645824
111	28	17	13253	40	14939	7648	47	20	0	0	0	9	9	5	1377783808
76	45	18	13028	36	14520	4979	47	19	0	0	0	9	9	5	1269921792
93	30	46	200	46	192	5014	37	16	0	0	0	9	9	5	1142907664
111	29	33	151	61	152	7163	44	21	0	0	0	11	11	5	1205301072
99	53	27	13112	43	15034	6281	51	19	0	0	0	10	10	5	953953248
47	40	41	170	53	213	2533	36	16	0	0	0	8	8	5	3845169504
79	29	18	13504	41	14629	7149	57	23	0	0	0	10	10	5	2541005296
64	26	19	12859	40	14377	8282	45	23	0	0	0	35	35	5	2580016160
110	28	19	13513	43	15185	8286	53	22	0	0	0	9	9	5	1037816816
124	40	32	13292	42	15011	8547	53	21	0	0	0	10	10	5	280631712
142	39	53	140	52	163	6861	79	19	0	0	0	9	9	5	4148318240
55	41	42	230	48	234	4974	40	17	0	0	0	8	8	5	2431747872
75	30	34	14918	34	14921	3669	36	20	0	0	0	12	12	5	1571535600
15	9	23	91	16	117	950	12	7	0	0	0	7	7	4	2408452076
13	8	23	88	11	117	932	9	4	0	0	0	7	7	4	1341984210
34	18	23	12849	32	14480	3882	32	14	0	0	0	15	15	4	311714464
0	3	1	1	1	1	2	0	0	0	0	0	5	5	1	2004780720
102	29	29	123	44	181	6375	49	21	0	0	0	10	10	5	1017564960
80	18	36	13041	33	14681	2528	36	20	0	0	0	9	9	5	1241133056
61	43	17	38264	25	44563	1855	27	12	0	0	0	10	10	5	1206582272
104	29	29	132	42	148	6127	46	20	0	0	0	8	8	5	3820386544
135	29	30	188	42	145	7053	51	20	0	0	0	8	8	5	2368383472
139	29	29	122	56	158	6130	52	19	0	0	0	8	8	5	1120437824
63	24	14	51692	37	58648	3854	46	19	0	0	0	11	11	5	3581298608
111	29	30	141	55	149	7535	51	23	0	0	0	8	8	5	1371722176
78	22	30	76	24	96	1203	21	10	0	0	0	10	10	5	400639088
23	12	18	13799	18	15182	3223	18	10	0	0	0	14	14	5	1961621328
128	25	29	118	41	164	7027	76	21	0	0	0	10	10	5	2633927264
128	30	31	146	44	144	7211	53	22	0	0	0	9	9	5	1623006528
162	28	30	122	57	149	5797	51	19	0	0	0	8	8	5	3533465264
156	29	40	132	59	162	5384	50	22	0	0	0	8	8	5	1148956704
142	29	32	17567	50	15697	6835	55	24	0	0	0	12	12	5	280018176
106	29	43	158	69	167	6093	49	18	0	0	0	8	8	5	2745567776
111	28	28	114	44	125	11353	58	26	0	0	0	13	13	5	4210237792
74	23	31	125	37	152	3169	39	15	0	0	0	10	10	5	62587904
73	22	38	160	30	225	4034	40	18	0	0	0	9	9	4	2109807104
41	12	19	12984	19	14550	844	20	12	0	0	0	10	10	5	2977277952
116	28	21	100	36	129	7420	40	21	0	0	0	9	9	5	2653691904
56	36	11	13002	26	14554	8921	24	12	0	0	0	9	9	5	2437967872
122	26	43	13005	41	14601	9774	48	21	0	0	0	9	9	5	2903523808
74	25	30	124	50	169	6562	74	34	0	0	0	16	16	5	238375280
79	25	33	145	39	171	5622	42	21	0	0	0	9	9	5	2067792976
53	26	54	12849	37	14676	19475	44	22	0	0	0	9	9	5	1074106112
110	32	39	134	70	152	5776	47	17	0	0	0	8	8	5	2730728528
89	30	30	132	61	134	5768	46	20	0	0	0	8	8	5	1862601072
85	26	29	150	38	160	6616	56	23	0	0	0	11	11	5	277142080
87	28	41	166	47	173	6628	45	21	0	0	0	8	8	5	913273984
51	19	45	162	30	191	16203	34	17	0	0	0	11	11	5	477463216
58	23	36	129	34	155	3550	37	15	0	0	0	27	27	5	924137680
54	25	25	118	36	127	5837	38	16	0	0	0	9	9	5	2455772400
136	50	30	124	83	181	6601	73	20	0	0	0	10	10	5	1305687392
145	28	42	137	78	166	8367	52	23	0	0	0	9	9	5	4289887952
83	19	26	149	29	161	2289	33	15	0	0	0	9	9	5	1139283584
129	21	43	171	30	194	4970	69	17	0	0	0	10	10	5	3891989504
110	29	30	122	48	148	13428	66	21	0	0	0	9	9	5	1082921920
112	29	30	122	49	146	13447	55	20	0	0	0	8	8	5	246205008
106	41	64	197	51	251	5561	43	17	0	0	0	8	8	5	485544960
138	29	40	151	44	167	7323	52	19	0	0	0	8	8	5	811594800
71	28	31	138	63	152	7974	51	26	0	0	0	15	15	5	3019114736
45	23	53	130	36	180	4098	37	17	0	0	0	8	8	5	707675648
106	26	37	151	53	228	14516	47	20	0	0	0	9	9	5	3496943616
84	45	38	142	39	229	5684	47	17	0	0	0	8	8	5	1991244288
130	30	30	123	43	186	7785	51	21	0	0	0	9	9	5	1237082976
121	45	30	154	45	136	6328	53	20	0	0	0	9	9	5	4109900800
109	30	30	122	77	137	8730	53	23	0	0	0	9	9	5	1251342416
131	41	31	135	46	198	9998	70	24	0	0	0	13	13	5	1725392240
114	42	31	168	61	134	7385	50	20	0	0	0	8	8	5	697320400
127	29	30	155	60	168	6512	50	22	0	0	0	8	8	5	2339343680
62	21	29	13215	31	15092	4334	40	21	0	0	0	9	9	5	2632023040
76	21	35	145	33	158	20929	53	24	0	0	0	48	48	5	3817505280
58	19	50	14252	30	14769	3953	36	19	0	0	0	12	12	5	3698194432
20	13	18	59	40	78	2755	19	8	0	0	0	8	8	5	1786339936
59	14	33	59	42	78	3349	19	9	0	0	0	8	8	5	4251889536
23	14	19	13436	23	15005	3949	19	10	0	0	0	10	10	5	3644263424
35	17	41	13124	28	14961	4711	30	14	0	0	0	9	9	5	3042819072
105	30	29	150	46	135	6400	49	21	0	0	0	8	8	5	123255616
98	46	54	13002	37	14706	7223	45	17	0	0	0	8	8	5	16014848
61	21	37	13295	37	14775	7540	43	20	0	0	0	9	9	5	3249544192
91	25	39	12936	44	14785	6482	41	20	0	0	0	11	11	5	238145536
109	24	38	169	47	195	13859	54	22	0	0	0	12	12	5	4071418192
115	29	30	124	44	136	6358	54	22	0	0	0	9	9	5	987944224
69	26	39	147	43	228	12881	46	22	0	0	0	9	9	5	2241261872
75	26	55	147	40	209	21452	46	21	0	0	0	11	11	5	1220407936
103	27	38	146	50	186	5061	48	20	0	0	0	10	10	5	4282969744
56	21	26	25643	31	30454	4053	36	18	0	0	0	11	11	5	2544894976
124	27	30	164	53	163	7419	49	18	0	0	0	8	8	5	1742543152
74	26	50	13372	36	14845	6714	42	20	0	0	0	12	12	5	570195968
57	24	16	16092	35	14496	10041	37	19	0	0	0	14	14	5	516264960
44	31	26	132	48	155	2153	30	13	0	0	0	10	10	5	4057234560
48	18	47	26863	32	29230	5405	33	14	0	0	0	11	11	4	4008909440
66	24	52	25871	35	30731	11611	42	18	0	0	0	11	11	5	1555194240
52	22	37	163	46	202	17909	40	19	0	0	0	10	10	5	3396446336
17	32	41	92	25	134	2370	35	37	0	0	0	8	8	4	4010840832
114	30	30	122	44	166	15664	51	22	0	0	0	9	9	5	3332914432
153	48	30	133	64	171	7610	51	21	0	0	0	9	9	5	31592480
56	30	46	13329	33	15046	4189	36	19	0	0	0	9	9	5	2483304448
134	29	30	124	68	199	6433	52	21	0	0	0	8	8	5	1436715136
73	25	31	157	49	193	6593	85	22	0	0	0	11	11	5	2486308864
110	32	31	152	79	147	9727	51	20	0	0	0	8	8	5	1736561136
40	21	25	12859	39	14765	4441	35	20	0	0	0	9	9	5	2484806656
106	30	31	133	44	190	9942	49	22	0	0	0	8	8	5	2873124048
111	31	31	149	49	137	6611	128	26	0	0	0	10	10	5	520026032
45	17	25	26874	75	30237	13708	25	14	0	0	0	12	12	5	3573420320
119	69	30	168	37	146	6284	45	16	0	0	0	10	10	5	2516110832
91	31	21	99	52	112	7107	42	23	0	0	0	10	10	5	586662016
131	28	30	153	62	149	5741	50	20	0	0	0	8	8	5	1433823472
35	17	27	29166	30	31227	4035	30	17	0	0	0	10	10	5	1566782592
206	66	30	124	39	182	7137	54	21	0	0	0	11	11	5	3000856320
42	17	62	25342	27	30374	2351	28	16	0	0	0	11	11	5	1568713984
47	18	24	125	30	162	3732	33	30	0	0	0	11	11	5	652391360
118	39	30	124	39	136	6753	54	22	0	0	0	11	11	5	2930161808
49	21	25	26250	31	31095	4095	39	20	0	0	0	11	11	5	1413578752
52	21	38	223	45	201	2435	40	21	0	0	0	10	10	5	1302243712
76	28	31	122	78	167	5536	81	33	0	0	0	35	35	5	1522271776
85	29	31	122	43	196	6584	44	22	0	0	0	8	8	5	85862864
110	28	31	150	44	134	5950	48	21	0	0	0	9	9	5	130083072
89	30	31	129	63	131	16472	48	24	0	0	0	8	8	5	2735915216
61	49	31	122	72	167	18717	47	21	0	0	0	8	8	5	3321347776
95	31	31	135	45	181	5491	50	19	0	0	0	8	8	5	2972940128
97	31	37	172	44	153	7184	52	17	0	0	0	7	7	5	3446989952
92	30	31	134	59	136	6103	46	21	0	0	0	8	8	5	3209965040
12	10	9	15506	18	15761	603	12	8	0	0	0	13	13	3	114381744
14	11	16	14908	19	15076	1706	13	9	0	0	0	13	13	5	839715920
134	26	38	147	75	196	13032	50	29	0	0	0	9	9	5	2692433232
117	28	30	132	62	134	12234	51	22	0	0	0	9	9	5	226883632
37	11	10	12901	17	14510	1506	11	7	0	0	0	8	8	4	1550790656
70	42	41	178	53	296	4984	43	17	0	0	0	8	8	5	1471176704
141	27	32	13027	35	14531	12650	44	21	0	0	0	9	9	5	913904784
68	23	15	68434	35	72096	7425	44	18	0	0	0	11	11	5	2812954112
113	41	15	34708	43	35736	8440	52	23	0	0	0	12	12	5	2926646272
123	28	29	149	46	148	4250	50	20	0	0	0	9	9	5	381022208
139	29	40	159	44	144	5898	52	23	0	0	0	11	11	5	652466176
123	27	19	116	52	95	4737	44	19	0	0	0	9	9	5	3743986688
77	42	29	115	40	126	9832	111	24	0	0	0	12	12	5	1567742880
152	29	31	151	45	188	6372	53	23	0	0	0	8	8	5	2167434880
120	27	39	160	40	237	12736	49	20	0	0	0	7	7	5	3568783872
109	46	40	168	61	216	17892	56	24	0	0	0	9	9	5	3346653184
40	18	10	25862	48	29836	5217	31	14	0	0	0	12	12	5	3348854784
35	18	22	25515	28	29874	7023	34	17	0	0	0	11	11	5	2021720064
182	29	49	167	56	150	17176	58	112	0	0	0	26	26	5	2530169424
77	26	39	134	41	161	7374	43	21	0	0	0	11	11	5	4149846704
73	31	27	121	56	135	6864	46	20	0	0	0	11	11	5	1674155616
96	30	41	148	44	144	6417	48	21	0	0	0	10	10	5	3712236784
88	28	28	13004	41	15766	5048	47	23	0	0	0	10	10	5	655816192
56	25	52	13300	38	15069	4107	53	21	0	0	0	10	10	5	2161515520
63	25	16	12750	90	15453	7209	40	21	0	0	0	58	58	5	2178356224
43	18	10	13198	24	14996	1674	21	12	0	0	0	10	10	5	2176854016
28	15	9	12966	23	14776	4312	35	12	0	0	0	9	9	5	2181360640
68	29	28	155	77	135	6535	45	22	0	0	0	8	8	5	301553872
36	17	10	12995	24	14586	15308	27	13	0	0	0	9	9	3	3469615728
65	25	23	114	38	114	4366	37	16	0	0	0	10	10	5	874161408
108	25	22	117	38	129	5312	72	51	0	0	0	11	11	5	1386790022
89	24	29	163	65	160	5492	43	20	0	0	0	9	9	5	572610092
136	28	29	153	55	160	5665	47	21	0	0	0	9	9	5	165520127
105	24	23	117	35	158	5250	43	17	0	0	0	8	8	5	4053397458
86	30	29	12866	37	15134	3976	40	19	0	0	0	11	11	5	3123196880
37	17	31	148	29	244	2167	26	13	0	0	0	9	9	5	401761266
46	20	24	178	34	198	3104	31	15	0	0	0	9	9	5	1951449152
32	20	25	15265	33	14562	2481	29	17	0	0	0	13	13	5	2095845959
29	18	43	13256	28	15062	2141	29	16	0	0	0	10	10	5	2759346688
98	26	29	114	59	117	5648	43	18	0	0	0	9	9	5	4289520264
88	29	39	149	77	160	6151	47	18	0	0	0	8	8	5	1850238896
54	22	19	81	32	104	16248	32	15	0	0	0	8	8	3	2753423360
105	27	40	143	42	210	10808	48	20	0	0	0	9	9	5	2455948176
116	49	29	122	41	143	7331	46	20	0	0	0	9	9	5	993479216
108	29	28	121	56	144	5643	48	21	0	0	0	8	8	5	250993936
92	30	28	121	45	134	6330	46	21	0	0	0	8	8	5	4040500864
104	30	28	121	57	134	6018	51	22	0	0	0	8	8	5	756454304
104	30	28	141	65	132	10080	50	21	0	0	0	8	8	5	3535040496
126	30	28	135	47	135	6240	85	25	0	0	0	28	28	5	536334032
54	21	34	142	36	156	3965	36	17	0	0	0	13	13	5	3345331200
54	25	50	12934	39	15757	17494	44	22	0	0	0	11	11	5	1839631872
56	26	52	145	52	186	9097	43	20	0	0	0	7	7	5	2061762560
91	32	30	148	64	166	6540	51	21	0	0	0	8	8	5	290880592
85	33	28	141	56	179	6112	46	22	0	0	0	9	9	5	1310138992
30	15	21	12826	23	14544	1352	18	12	0	0	0	9	9	4	2266158336
33	14	37	13263	24	14727	1729	26	14	0	0	0	10	10	5	2882484224
42	36	15	57	28	57	3454	31	16	0	0	0	9	9	5	1820904448
85	37	51	15473	40	15628	3724	44	21	0	0	0	11	11	5	2555239424
54	24	49	180	38	278	11758	52	18	0	0	0	8	8	5	1271670784
62	25	54	144	40	184	13025	44	21	0	0	0	8	8	5	4060938752
66	42	36	143	70	222	13066	64	29	0	0	0	8	8	5	1049540096
106	64	39	143	62	145	7125	48	20	0	0	0	7	7	5	2007092736
120	27	28	162	57	134	6792	52	22	0	0	0	8	8	5	2306938736
133	30	30	134	79	148	13576	52	22	0	0	0	8	8	5	2721152800
50	59	28	12991	33	15110	5177	37	20	0	0	0	12	12	5	258823704
108	26	28	121	70	134	7259	62	20	0	0	0	9	9	5	299356704
34	13	24	64	21	111	1337	23	12	0	0	0	8	8	5	1659489408
11	8	16	95	34	126	828	10	8	0	0	0	9	9	4	1033704632
145	26	28	121	69	186	15936	52	22	0	0	0	8	8	5	739104320
153	27	45	122	58	148	5395	52	18	0	0	0	7	7	5	1513000144
83	19	14	26578	29	29512	8293	34	23	0	0	0	11	11	5	3031757456
32	12	43	12829	22	14544	1246	22	13	0	0	0	9	9	5	438425984
42	40	15	12775	30	14638	16754	32	17	0	0	0	11	11	4	2116820672
132	42	17	16639	48	15334	15020	55	25	0	0	0	11	11	5	650493280
53	21	35	202	47	171	4012	39	17	0	0	0	8	8	5	982745280
71	24	43	168	38	248	5354	40	18	0	0	0	9	9	5	1431110816
62	44	36	143	39	199	6768	51	21	0	0	0	9	9	5	1206928048
25	12	22	12821	18	15081	3542	18	11	0	0	0	10	10	5	1680734720
18	11	24	13212	19	14718	1711	19	13	0	0	0	9	9	5	453877120
88	25	28	148	38	163	7208	40	20	0	0	0	7	7	5	3223428960
18	14	22	84	21	83	1886	18	12	0	0	0	8	8	5	3521986816
124	38	26	138	40	181	6962	52	23	0	0	0	8	8	5	2749379136
22	12	24	12918	20	15703	2282	20	13	0	0	0	12	12	5	457739904
73	24	31	13376	58	14871	4344	42	23	0	0	0	13	13	5	2419062048
78	23	24	152	71	203	4044	38	18	0	0	0	8	8	5	1606408955
9	10	19	100	15	144	443	10	9	0	0	0	12	12	5	1494024802
132	30	28	123	45	177	6662	51	22	0	0	0	9	9	5	2795823040
73	30	34	129	71	176	5958	55	19	0	0	0	8	8	5	4068086848
89	31	29	169	47	150	8034	50	22	0	0	0	7	7	5	1732675072
42	17	19	12979	21	14662	5551	30	17	0	0	0	14	14	3	4146038272
84	52	29	123	38	185	6324	43	19	0	0	0	7	7	5	3231905072
79	29	29	123	74	168	6303	45	20	0	0	0	8	8	5	1441305184
107	29	29	151	43	135	7607	53	21	0	0	0	7	7	5	1741151184
138	29	29	149	44	165	6057	50	20	0	0	0	7	7	5	2040997184
113	31	42	123	45	151	6406	53	20	0	0	0	8	8	5	2340843184
142	28	27	177	46	143	7809	56	39	0	0	0	18	18	5	3742949888
119	29	28	121	43	154	19287	51	24	0	0	0	10	10	5	3505924976
113	30	28	121	80	144	7653	76	43	0	0	0	11	11	5	4216999712
142	44	43	115	43	125	16139	57	26	0	0	0	12	12	5	3905823040
124	28	30	131	76	139	9352	66	22	0	0	0	8	8	5	912910384
94	28	30	137	57	163	7685	46	22	0	0	0	7	7	5	2349319296
55	36	39	254	38	245	3834	39	16	0	0	0	28	28	5	2479433216
55	25	49	171	38	234	10449	61	21	0	0	0	9	9	5	973733888
72	24	50	178	36	200	5357	54	19	0	0	0	8	8	5	2257302528
65	43	39	144	40	213	22823	46	20	0	0	0	8	8	5	3763001856
85	30	30	134	71	167	8691	57	22	0	0	0	8	8	5	4037012560
82	41	30	134	62	134	6104	56	21	0	0	0	8	8	5	3799987648
113	28	30	185	55	136	6291	51	22	0	0	0	8	8	5	2252196000
25	14	20	74	21	109	1192	22	10	0	0	0	9	9	4	3558683264
103	48	44	184	112	210	9115	83	52	0	0	0	12	12	5	2346427632
24	23	54	137	17	131	1047	15	9	0	0	0	9	9	3	4182734720
88	31	28	122	44	152	6754	53	24	0	0	0	12	12	5	2094534432
77	25	34	207	39	171	4417	55	19	0	0	0	12	12	5	3995345920
62	21	30	13055	31	15708	4172	34	17	0	0	0	14	14	5	2445904672
132	30	46	139	83	166	6646	52	24	0	0	0	10	10	5	1278009632
47	18	21	12986	29	14657	2892	28	16	0	0	0	12	12	5	1494851584
48	14	9	13448	24	15100	9350	25	14	0	0	0	12	12	5	1497856000
