#The local date and time: 	Fri May 14 14:35:48 2021

#TIME CONSUMTION CALCUALATIONS, Flows in pcap file
#/mnt/c/Users/ahmad/Desktop/Thesis/pcap_files/SplittedPcaps/T1oneGig.pcap
#This file contains the Time report for implementing functions below
#All Randomness Tests plugin functions including RTs in R seperated
#RTs preprocessing (which includes the initialization of R instance in the first time)
#Ground truth label extraction in which the caputred flow is matched with the ones saved in GT file
#Classification time using ANN prediction
#NOTE: this time calculation is for each processed flow
#in ANN classification with its trained model(the model is loaded only once in the first flow)
#
RTpre	Freq	Blockfreq	Ser	Cumsum	ApEnt	Dft	Lruns	Runs	TBT	GCD	Bckstack	GTmatch	Classification	Packets	FlowID
40	17	22	13597	28	15061	2856	31	14	0	0	0	11	11	3	1035405584
32	15	20	13930	101	16080	6961	27	12	0	0	0	7	7	3	3922312016
97	28	25	73	34	62	3500	34	19	0	0	0	10	10	5	148207616
117	30	19	12896	42	15763	4433	48	23	0	0	0	11	11	5	3081393152
81	27	24	13262	40	15013	5486	45	21	0	0	0	10	10	5	64965360
89	29	17	27304	40	30597	6690	50	22	0	0	0	11	11	5	977557376
55	24	13	53012	38	58923	7161	47	21	0	0	0	13	13	5	3179347856
42	18	11	13359	24	15130	21868	29	14	0	0	0	11	11	3	2778902688
4	4	8	41	7	55	200	4	2	0	0	0	8	8	1	1975642928
91	28	29	139	44	144	5771	46	23	0	0	0	10	10	5	3596650496
110	31	29	121	46	133	5394	49	21	0	0	0	9	9	5	2082051072
85	21	13	41399	37	44592	5763	47	20	0	0	0	12	12	5	567451648
447	25	32	136	20	159	2155	25	10	0	0	0	8	8	3	636415168
52	23	13	57	37	73	12540	35	35	0	0	0	12	12	4	3504607568
84	28	21	84	41	82	6452	45	23	0	0	0	12	12	5	665142188
63	38	24	159	30	231	3486	35	15	0	0	0	8	8	5	309822558
29	19	33	111	31	135	2216	29	15	0	0	0	10	10	3	149813280
64	23	15	61	34	61	3342	35	16	0	0	0	8	8	5	3465446400
38	16	33	109	51	164	2803	24	12	0	0	0	9	9	3	2230717024
119	37	22	85	42	115	7637	46	22	0	0	0	9	9	5	1833154080
171	29	19	15193	45	15713	9440	57	25	0	0	0	14	14	5	2252590336
101	30	19	13111	43	14589	6007	52	22	0	0	0	10	10	5	1319250896
74	24	37	12832	31	14596	6990	35	19	0	0	0	9	9	5	788061712
77	32	19	12798	72	14887	6450	48	23	0	0	0	10	10	5	1767370224
80	25	16	85	58	74	5458	40	19	0	0	0	8	8	5	2001093264
85	26	18	25702	37	29826	4318	42	22	0	0	0	11	11	5	3860547040
55	27	17	25620	46	29467	7348	45	24	0	0	0	9	9	5	3592554256
54	25	19	25455	78	30069	4424	39	22	0	0	0	10	10	5	1122770992
47	13	32	123	18	163	2878	24	11	0	0	0	6	6	3	2309540720
56	17	9	25529	27	29848	4586	37	15	0	0	0	11	11	3	3201139952
27	14	7	12931	19	14477	8464	20	9	0	0	0	9	9	2	1994600832
94	29	31	147	63	170	6662	48	22	0	0	0	9	9	5	1233048016
87	22	40	13053	32	14699	4873	44	20	0	0	0	8	8	5	1438525440
57	22	28	12856	30	14763	3776	37	18	0	0	0	10	10	5	4160216224
100	28	18	13468	42	15430	6024	50	24	0	0	0	11	11	5	94482560
104	27	19	13287	43	14735	6156	49	24	0	0	0	11	11	5	2564265824
114	29	20	129	74	96	21228	50	24	0	0	0	9	9	5	2950909344
91	24	38	14322	54	15143	5814	49	23	0	0	0	10	10	5	1007074576
37	15	30	13172	23	15051	2183	24	12	0	0	0	9	9	3	1530840960
47	36	20	16325	24	14640	5624	24	40	0	0	0	15	15	3	2777719120
97	22	22	97	36	120	12864	40	18	0	0	0	9	9	4	2014891728
15	10	42	86	18	122	1397	11	6	0	0	0	8	8	2	3095824672
20	9	18	13223	34	15085	730	14	9	0	0	0	10	10	2	2505454416
14	11	16	13190	16	14537	642	14	10	0	0	0	10	10	2	3213644720
35	17	21	97	26	95	16778	26	15	0	0	0	10	10	3	3072748224
85	21	41	12966	30	14615	4703	40	18	0	0	0	9	9	5	1827318288
117	27	19	13798	45	14791	7349	52	25	0	0	0	11	11	5	892263504
114	27	19	13315	41	14508	6831	52	25	0	0	0	10	10	5	3093168640
102	20	46	193	45	221	4229	46	18	0	0	0	8	8	5	3306854592
57	44	16	84	35	71	5217	34	17	0	0	0	8	8	5	661032528
153	25	25	179	40	165	4657	53	23	0	0	0	8	8	5	914854912
96	25	36	12849	37	15891	3624	46	21	0	0	0	10	10	5	1158928272
65	25	17	107	38	109	6128	39	19	0	0	0	8	8	5	1260141280
92	26	39	146	40	171	5666	49	19	0	0	0	8	8	5	2125827120
22	13	25	107	17	130	1974	21	10	0	0	0	9	9	3	395326880
86	31	20	13311	42	14888	12412	46	23	0	0	0	10	10	5	2030815776
32	15	48	120	26	145	2121	27	9	0	0	0	8	8	3	1167263488
46	17	19	13081	25	15757	2276	27	15	0	0	0	13	13	3	4236030064
109	25	18	25935	38	29972	6832	46	21	0	0	0	11	11	5	19194688
54	20	42	160	32	201	3383	36	16	0	0	0	8	8	5	707265360
92	23	36	13211	103	15698	4358	48	21	0	0	0	10	10	5	2017656128
86	21	20	12888	30	14646	3525	36	20	0	0	0	9	9	5	3406765168
39	14	31	107	22	134	2574	28	10	0	0	0	8	8	3	3832425392
43	17	16	13210	23	15869	4016	26	12	0	0	0	11	11	3	545873664
107	39	21	115	43	82	6191	87	19	0	0	0	9	9	5	762587712
148	32	19	13503	44	14747	6038	56	23	0	0	0	10	10	5	220604112
16	12	24	104	17	115	705	13	9	0	0	0	26	26	2	2608833872
20	12	25	101	19	126	807	14	9	0	0	0	8	8	2	674150832
19	9	25	99	15	113	657	14	9	0	0	0	8	8	2	3143934096
37	16	30	137	28	167	3937	30	13	0	0	0	8	8	4	727585648
11	5	8	38	7	84	188	4	2	0	0	0	8	8	1	4052984736
27	15	49	107	22	131	2598	24	10	0	0	0	5	5	3	3742947872
81	22	16	75	31	79	8072	30	16	0	0	0	8	8	5	2948134064
177	33	43	13397	42	15754	5462	52	23	0	0	0	12	12	5	1904173072
14	11	14	12882	17	14595	1657	14	8	0	0	0	9	9	2	80317056
30	15	18	57	42	73	12858	44	10	0	0	0	10	10	2	903018944
80	29	32	132	54	157	6554	73	22	0	0	0	9	9	5	2224259328
90	57	27	105	40	146	5080	38	20	0	0	0	8	8	5	2600969728
63	28	29	135	43	135	6580	50	27	0	0	0	12	12	5	3129752576
58	47	29	123	58	156	6681	46	23	0	0	0	9	9	5	4187318272
54	46	27	13357	40	15115	5234	45	21	0	0	0	46	46	5	421133824
129	25	29	150	39	184	6746	50	21	0	0	0	8	8	5	3944371072
78	29	29	123	79	148	6481	47	22	0	0	0	8	8	5	2118744368
73	28	20	96	38	93	8404	113	23	0	0	0	8	8	5	78546368
8	7	8	74	9	55	227	5	2	0	0	0	26	26	1	3565768768
15	6	8	42	6	54	170	4	2	0	0	0	8	8	1	404707520
5	6	8	39	7	72	183	5	2	0	0	0	29	29	1	1685561248
6	6	8	42	6	55	174	5	2	0	0	0	7	7	1	3418821088
111	20	32	13178	31	15778	3400	33	17	0	0	0	11	11	4	409517968
110	26	17	13048	38	14539	4943	41	20	0	0	0	10	10	5	2240679936
69	22	24	231	46	234	3508	35	16	0	0	0	9	9	5	3818948430
69	24	37	177	29	264	3460	30	14	0	0	0	8	8	5	3503213200
140	30	31	168	62	167	6243	65	19	0	0	0	8	8	5	558923072
145	29	31	155	42	170	7024	50	21	0	0	0	8	8	5	3185463184
22	11	24	90	19	121	1001	14	9	0	0	0	9	9	5	3093260662
87	27	38	145	39	141	6056	44	16	0	0	0	7	7	5	2556552192
46	37	20	13186	27	14519	4460	28	14	0	0	0	9	9	3	4158942368
149	27	33	16507	39	14553	7992	49	22	0	0	0	11	11	5	1485645824
112	26	17	13165	39	14685	7864	46	20	0	0	0	9	9	5	1377783808
93	24	17	13091	38	14538	5288	46	19	0	0	0	10	10	5	1269921792
149	36	53	202	49	229	5100	37	14	0	0	0	9	9	5	1142907664
105	30	44	158	43	159	6954	49	21	0	0	0	10	10	5	1205301072
97	31	19	13413	44	14632	6430	51	72	0	0	0	12	12	5	953953248
49	39	42	168	53	303	2685	37	18	0	0	0	9	9	5	3845169504
121	64	19	13072	41	14626	6989	46	22	0	0	0	8	8	5	2541005296
64	33	27	13315	39	14961	8282	45	23	0	0	0	11	11	5	2580016160
126	27	18	13794	50	14833	8084	53	23	0	0	0	10	10	5	1037816816
125	28	18	13103	43	14919	8539	82	25	0	0	0	12	12	5	280631712
146	28	31	123	44	135	6732	53	22	0	0	0	7	7	5	4148318240
54	22	61	164	35	274	4855	40	15	0	0	0	8	8	5	2431747872
56	20	34	14173	33	14735	3552	36	20	0	0	0	10	10	5	1571535600
13	9	21	114	17	118	1102	13	8	0	0	0	7	7	4	2408452076
11	8	21	90	31	116	1131	10	7	0	0	0	11	11	4	1341984210
52	17	24	13766	27	14787	3574	28	11	0	0	0	11	11	4	311714464
0	3	1	2	1	1	2	0	0	0	0	0	6	6	1	2004780720
126	30	28	122	78	146	6393	52	20	0	0	0	13	13	5	1017564960
54	21	35	13362	30	14788	2513	37	21	0	0	0	11	11	5	1241133056
43	15	21	37987	24	45364	1779	27	13	0	0	0	13	13	5	1206582272
102	32	29	122	45	136	6438	44	21	0	0	0	11	11	5	3820386544
119	29	29	135	45	150	7185	53	23	0	0	0	8	8	5	2368383472
128	30	29	179	45	152	6794	58	25	0	0	0	9	9	5	1120437824
141	24	14	53178	42	60657	4033	47	21	0	0	0	13	13	5	3581298608
105	26	29	122	38	155	7626	47	21	0	0	0	8	8	5	1371722176
30	12	17	88	30	90	1253	20	8	0	0	0	9	9	5	400639088
27	18	27	13801	53	15784	4691	27	15	0	0	0	16	16	5	1961621328
89	25	29	103	46	117	6032	42	20	0	0	0	9	9	5	2633927264
111	25	30	141	39	136	7528	55	24	0	0	0	10	10	5	1623006528
128	29	30	156	45	182	5950	63	22	0	0	0	8	8	5	3533465264
132	29	30	154	168	158	5981	50	24	0	0	0	10	10	5	1148956704
112	33	19	14394	47	15334	6947	57	24	0	0	0	11	11	5	280018176
97	30	32	123	42	187	6331	49	21	0	0	0	8	8	5	2745567776
131	26	27	113	37	123	11212	54	25	0	0	0	10	10	5	4210237792
68	20	31	127	31	182	2994	35	16	0	0	0	9	9	5	62587904
74	22	35	159	33	169	4557	56	30	0	0	0	11	11	4	2109807104
37	13	19	12984	19	14484	956	20	11	0	0	0	10	10	5	2977277952
103	29	20	100	36	125	7539	39	20	0	0	0	8	8	5	2653691904
72	16	11	13949	25	14969	9050	25	13	0	0	0	11	11	5	2437967872
103	24	29	13634	44	15209	10147	48	23	0	0	0	13	13	5	2903523808
76	36	48	138	44	136	6883	42	21	0	0	0	10	10	5	238375280
79	25	32	158	36	226	5986	43	22	0	0	0	21	21	5	2067792976
60	38	37	14046	38	15175	20444	44	23	0	0	0	11	11	5	1074106112
84	29	30	122	43	159	6317	45	21	0	0	0	10	10	5	2730728528
71	51	32	141	44	153	5912	42	17	0	0	0	8	8	5	1862601072
101	30	30	136	45	226	6596	51	24	0	0	0	22	22	5	277142080
77	28	41	161	41	212	6906	48	23	0	0	0	9	9	5	913273984
49	16	44	148	54	228	16993	36	48	0	0	0	13	13	5	477463216
43	20	36	141	31	155	3531	32	13	0	0	0	8	8	5	924137680
45	24	25	117	36	113	5933	36	17	0	0	0	9	9	5	2455772400
137	40	36	136	49	159	6567	61	32	0	0	0	8	8	5	1305687392
121	28	30	168	44	134	8410	96	21	0	0	0	8	8	5	4289887952
61	53	26	135	41	176	2412	31	14	0	0	0	9	9	5	1139283584
91	34	56	214	31	219	4287	46	15	0	0	0	20	20	5	3891989504
138	26	42	141	72	134	13759	51	21	0	0	0	9	9	5	1082921920
127	29	30	135	97	139	14185	56	34	0	0	0	10	10	5	246205008
61	23	49	170	36	211	5821	44	18	0	0	0	9	9	5	485544960
121	28	30	122	44	133	7458	50	20	0	0	0	8	8	5	811594800
73	28	31	125	42	200	7961	44	23	0	0	0	10	10	5	3019114736
62	27	47	184	38	217	4018	42	14	0	0	0	8	8	5	707675648
104	26	38	142	52	220	14268	47	22	0	0	0	8	8	5	3496943616
69	26	55	144	40	202	6119	96	38	0	0	0	9	9	5	1991244288
109	29	30	122	50	188	7857	49	24	0	0	0	9	9	5	1237082976
104	28	64	123	58	151	6371	51	22	0	0	0	8	8	5	4109900800
95	26	30	162	72	154	9260	53	22	0	0	0	9	9	5	1251342416
141	37	65	135	44	163	10116	53	23	0	0	0	38	38	5	1725392240
130	29	30	122	45	168	7598	51	21	0	0	0	8	8	5	697320400
125	30	30	136	45	161	6379	51	22	0	0	0	8	8	5	2339343680
98	23	28	13001	31	14601	4447	40	19	0	0	0	9	9	5	2632023040
80	22	35	183	34	157	20192	56	24	0	0	0	13	13	5	3817505280
65	20	38	13830	31	14783	4095	38	20	0	0	0	12	12	5	3698194432
23	14	18	59	41	77	2747	19	10	0	0	0	9	9	5	1786339936
25	14	18	59	42	78	3221	19	9	0	0	0	7	7	5	4251889536
22	14	19	13592	20	14696	3917	21	25	0	0	0	9	9	5	3644263424
38	18	41	13487	72	15074	4805	30	14	0	0	0	8	8	5	3042819072
94	35	36	122	44	162	6332	45	19	0	0	0	8	8	5	123255616
89	25	38	13610	39	14867	7360	45	29	0	0	0	18	18	5	16014848
82	22	37	13084	38	14951	8002	43	20	0	0	0	11	11	5	3249544192
55	25	55	13615	35	14934	6871	42	20	0	0	0	11	11	5	238145536
186	42	42	149	50	199	12078	52	23	0	0	0	13	13	5	4071418192
114	33	30	136	50	207	6224	86	25	0	0	0	11	11	5	987944224
71	26	39	159	54	212	13018	46	21	0	0	0	10	10	5	2241261872
79	28	55	161	42	251	21672	43	21	0	0	0	9	9	5	1220407936
115	39	38	146	50	268	5203	50	17	0	0	0	7	7	5	4282969744
68	21	25	25885	32	31038	4167	36	18	0	0	0	11	11	5	2544894976
103	30	30	137	63	136	7887	55	23	0	0	0	20	20	5	1742543152
62	25	37	13904	37	14778	6993	41	20	0	0	0	40	40	5	570195968
121	65	23	14686	31	15152	10468	36	20	0	0	0	12	12	5	516264960
48	29	25	150	32	149	2526	31	16	0	0	0	11	11	5	4057234560
51	19	35	27974	27	30242	5567	34	14	0	0	0	11	11	4	4008909440
57	20	56	26448	38	30782	12731	46	19	0	0	0	11	11	5	1555194240
70	24	57	142	36	228	17493	43	21	0	0	0	9	9	5	3396446336
36	13	30	89	22	120	2475	14	11	0	0	0	8	8	4	4010840832
103	27	30	160	50	142	16433	51	23	0	0	0	9	9	5	3332914432
143	29	75	182	45	146	7420	53	21	0	0	0	8	8	5	31592480
56	24	28	13325	34	14660	4158	36	20	0	0	0	9	9	5	2483304448
137	31	52	157	58	146	6507	52	17	0	0	0	8	8	5	1436715136
98	25	31	177	36	187	5885	50	19	0	0	0	8	8	5	2486308864
92	29	31	122	60	145	10281	48	20	0	0	0	7	7	5	1736561136
62	22	27	13199	32	14751	4324	36	20	0	0	0	9	9	5	2484806656
96	27	31	123	68	134	10281	51	30	0	0	0	9	9	5	2873124048
104	30	31	151	80	163	6717	49	23	0	0	0	10	10	5	520026032
34	58	27	28104	27	30394	13305	27	17	0	0	0	12	12	5	3573420320
103	27	29	123	38	169	6288	44	20	0	0	0	9	9	5	2516110832
87	29	20	98	41	96	7129	50	24	0	0	0	9	9	5	586662016
113	29	30	122	46	134	5950	53	21	0	0	0	9	9	5	1433823472
49	15	26	30111	30	32151	4231	44	17	0	0	0	12	12	5	1566782592
159	44	30	204	36	237	8255	54	36	0	0	0	12	12	5	3000856320
38	15	39	27133	28	31449	2358	28	15	0	0	0	10	10	5	1568713984
41	18	22	171	62	206	4791	47	20	0	0	0	27	27	5	652391360
136	28	30	124	40	147	7189	51	24	0	0	0	11	11	5	2930161808
50	22	28	25730	31	30257	4126	39	29	0	0	0	11	11	5	1413578752
71	22	31	171	35	220	2414	34	17	0	0	0	9	9	5	1302243712
98	31	31	134	41	196	5792	104	44	0	0	0	29	29	5	1522271776
81	30	31	122	76	147	6612	45	20	0	0	0	7	7	5	85862864
95	28	31	154	43	223	5590	45	19	0	0	0	8	8	5	130083072
89	29	30	119	43	219	16465	49	24	0	0	0	8	8	5	2735915216
64	49	31	121	73	166	19196	81	21	0	0	0	9	9	5	3321347776
92	31	31	124	57	185	5483	50	19	0	0	0	8	8	5	2972940128
70	60	31	154	47	178	7502	52	20	0	0	0	8	8	5	3446989952
86	26	31	150	39	168	6618	49	22	0	0	0	8	8	5	3209965040
37	10	9	16469	20	15826	582	12	8	0	0	0	16	16	3	114381744
15	12	16	14391	20	15278	1775	14	9	0	0	0	12	12	5	839715920
120	26	38	146	43	238	12883	50	19	0	0	0	7	7	5	2692433232
121	29	30	121	44	180	12269	52	21	0	0	0	8	8	5	226883632
20	10	10	13302	17	14793	1470	11	8	0	0	0	11	11	4	1550790656
78	26	41	167	37	206	4967	43	18	0	0	0	8	8	5	1471176704
114	27	18	13589	35	14774	12836	45	21	0	0	0	9	9	5	913904784
97	23	15	68261	43	73028	7384	44	18	0	0	0	12	12	5	2812954112
102	38	14	30887	45	32583	8871	52	23	0	0	0	11	11	5	2926646272
107	46	39	156	44	177	4291	70	30	0	0	0	7	7	5	381022208
144	30	29	166	61	146	5686	50	19	0	0	0	8	8	5	652466176
111	28	19	139	64	123	5544	41	22	0	0	0	10	10	5	3743986688
95	29	31	123	43	141	10490	49	23	0	0	0	11	11	5	1567742880
144	29	31	135	63	180	6763	99	24	0	0	0	8	8	5	2167434880
79	47	40	156	63	232	12977	49	23	0	0	0	8	8	5	3568783872
89	28	40	191	46	198	18145	48	22	0	0	0	9	9	5	3346653184
40	19	12	25930	31	30315	5262	31	14	0	0	0	11	11	5	3348854784
38	22	22	25650	29	30009	6825	35	17	0	0	0	11	11	5	2021720064
145	58	29	187	42	149	16763	59	25	0	0	0	13	13	5	2530169424
78	27	27	128	40	148	7465	58	23	0	0	0	13	13	5	4149846704
73	31	26	122	43	134	6793	46	23	0	0	0	10	10	5	1674155616
78	28	28	133	54	162	6910	47	22	0	0	0	10	10	5	3712236784
69	25	28	12975	41	15888	4989	54	23	0	0	0	10	10	5	655816192
58	25	33	13318	37	15074	4327	41	21	0	0	0	9	9	5	2161515520
70	24	16	12951	36	14917	7478	41	19	0	0	0	9	9	5	2178356224
40	16	9	12866	23	14443	1760	23	12	0	0	0	9	9	5	2176854016
24	15	9	12878	21	14392	4321	20	11	0	0	0	9	9	5	2181360640
85	29	28	134	45	168	6662	46	21	0	0	0	9	9	5	301553872
38	16	10	13171	24	14509	15328	27	14	0	0	0	11	11	3	3469615728
63	27	23	100	42	122	4869	38	17	0	0	0	10	10	5	874161408
152	42	31	136	42	129	5479	44	18	0	0	0	10	10	5	1386790022
67	25	29	118	36	130	5454	41	20	0	0	0	7	7	5	572610092
126	28	29	119	42	131	5663	47	20	0	0	0	8	8	5	165520127
95	24	21	116	34	128	5361	41	17	0	0	0	7	7	5	4053397458
105	24	27	12944	36	16177	4006	41	20	0	0	0	11	11	5	3123196880
51	17	30	179	41	205	2224	26	12	0	0	0	9	9	5	401761266
65	21	39	176	34	256	3205	31	15	0	0	0	8	8	5	1951449152
31	18	23	15825	33	14613	2514	29	17	0	0	0	36	36	5	2095845959
32	22	25	13178	29	14955	2151	29	36	0	0	0	10	10	5	2759346688
85	25	29	102	40	146	5731	42	19	0	0	0	8	8	5	4289520264
89	28	28	131	62	167	7031	50	23	0	0	0	9	9	5	1850238896
68	31	20	112	31	125	16071	30	14	0	0	0	8	8	3	2753423360
123	28	40	177	43	192	10806	47	18	0	0	0	9	9	5	2455948176
133	30	28	122	50	141	7233	50	19	0	0	0	18	18	5	993479216
88	26	28	121	49	134	5605	43	19	0	0	0	7	7	5	250993936
82	29	29	121	58	145	6346	50	23	0	0	0	18	18	5	4040500864
91	31	29	122	44	232	5947	47	22	0	0	0	8	8	5	756454304
107	30	28	133	80	166	10951	56	22	0	0	0	9	9	5	3535040496
138	43	47	154	79	158	6269	52	21	0	0	0	8	8	5	536334032
88	20	51	172	35	201	3941	37	17	0	0	0	7	7	5	3345331200
75	24	52	12952	39	16047	17652	50	21	0	0	0	10	10	5	1839631872
60	25	36	145	40	169	9374	45	21	0	0	0	22	22	5	2061762560
92	26	28	138	40	134	6640	49	22	0	0	0	8	8	5	290880592
76	30	29	123	77	135	6471	49	22	0	0	0	9	9	5	1310138992
48	15	20	13356	22	14511	1370	19	15	0	0	0	10	10	4	2266158336
61	12	53	12895	25	14731	1716	26	14	0	0	0	8	8	5	2882484224
69	20	15	61	53	74	3471	33	17	0	0	0	10	10	5	1820904448
82	24	51	14172	42	15664	4015	42	30	0	0	0	11	11	5	2555239424
77	22	48	208	36	231	11969	42	17	0	0	0	7	7	5	1271670784
67	25	54	145	40	215	13107	44	22	0	0	0	8	8	5	4060938752
70	45	37	142	51	239	13131	43	18	0	0	0	7	7	5	1049540096
128	39	28	156	61	147	7289	49	20	0	0	0	7	7	5	2007092736
119	26	28	150	43	133	6894	51	23	0	0	0	8	8	5	2306938736
137	29	30	122	43	152	14654	53	24	0	0	0	9	9	5	2721152800
58	41	27	13357	35	14757	5058	37	19	0	0	0	11	11	5	258823704
100	26	28	174	40	162	7532	52	22	0	0	0	8	8	5	299356704
40	15	24	64	23	78	1444	23	12	0	0	0	7	7	5	1659489408
11	7	17	88	13	113	652	10	7	0	0	0	9	9	4	1033704632
124	30	28	153	79	151	15775	49	21	0	0	0	9	9	5	739104320
133	29	29	121	56	200	5456	50	19	0	0	0	7	7	5	1513000144
60	20	14	26684	30	29909	8298	36	16	0	0	0	11	11	5	3031757456
38	32	24	12877	22	14556	1263	22	13	0	0	0	9	9	5	438425984
43	41	15	13244	31	14525	16617	31	18	0	0	0	12	12	4	2116820672
152	44	17	15989	47	15295	14884	65	25	0	0	0	11	11	5	650493280
55	19	35	129	29	169	3998	34	14	0	0	0	7	7	5	982745280
59	24	43	168	37	205	5537	45	19	0	0	0	10	10	5	1431110816
68	29	36	188	60	179	7022	43	20	0	0	0	9	9	5	1206928048
37	13	22	13191	18	14993	3957	20	13	0	0	0	12	12	5	1680734720
20	11	23	13217	19	15046	1646	19	12	0	0	0	12	12	5	453877120
104	26	28	121	36	187	7737	43	23	0	0	0	8	8	5	3223428960
18	14	23	84	21	83	1799	19	11	0	0	0	60	60	5	3521986816
127	40	28	122	40	169	6788	52	22	0	0	0	8	8	5	2749379136
27	13	24	13463	23	16159	2462	24	14	0	0	0	11	11	5	457739904
74	26	31	13628	47	15443	4032	42	22	0	0	0	12	12	5	2419062048
56	22	23	176	49	202	4690	37	19	0	0	0	10	10	5	1606408955
9	8	18	93	20	116	369	9	7	0	0	0	10	10	5	1494024802
164	31	28	123	63	151	6733	52	20	0	0	0	10	10	5	2795823040
87	30	30	157	77	145	6128	61	22	0	0	0	9	9	5	4068086848
108	37	36	132	48	186	8184	50	19	0	0	0	8	8	5	1732675072
41	17	19	12897	21	15186	5334	27	15	0	0	0	11	11	3	4146038272
108	34	40	123	48	147	6866	50	25	0	0	0	11	11	5	3231905072
77	29	29	167	42	154	7032	49	22	0	0	0	9	9	5	1441305184
61	48	30	123	42	201	7854	47	22	0	0	0	8	8	5	1741151184
139	29	41	131	61	168	6421	51	19	0	0	0	8	8	5	2040997184
125	26	28	121	41	163	6655	58	25	0	0	0	9	9	5	2340843184
128	29	30	137	42	126	7739	51	24	0	0	0	11	11	5	3742949888
109	26	28	122	55	163	20424	51	23	0	0	0	10	10	5	3505924976
105	26	28	148	40	166	8252	50	23	0	0	0	9	9	5	4216999712
103	25	28	114	38	125	16207	54	24	0	0	0	10	10	5	3905823040
158	28	30	134	44	163	9263	50	21	0	0	0	33	33	5	912910384
94	28	30	122	46	150	8253	81	25	0	0	0	7	7	5	2349319296
57	24	42	178	50	246	4008	41	17	0	0	0	9	9	5	2479433216
55	27	49	200	40	211	10532	43	20	0	0	0	9	9	5	973733888
56	45	39	155	41	202	5270	43	21	0	0	0	8	8	5	2257302528
86	25	39	144	39	168	23066	46	20	0	0	0	10	10	5	3763001856
86	32	30	122	42	165	9050	47	23	0	0	0	9	9	5	4037012560
146	29	30	153	43	147	6426	51	22	0	0	0	9	9	5	3799987648
113	28	41	151	44	134	6265	50	21	0	0	0	8	8	5	2252196000
28	14	33	59	19	95	1453	23	12	0	0	0	9	9	4	3558683264
111	29	30	123	76	143	7715	57	24	0	0	0	13	13	5	2346427632
22	10	27	104	16	149	1036	15	23	0	0	0	9	9	3	4182734720
77	29	28	122	56	156	7316	67	25	0	0	0	10	10	5	2094534432
112	25	28	252	42	174	4296	49	18	0	0	0	46	46	5	3995345920
55	20	17	12994	28	15015	4090	33	15	0	0	0	10	10	5	2445904672
116	32	32	144	44	177	6878	50	22	0	0	0	8	8	5	1278009632
59	19	21	13070	30	15417	2618	28	15	0	0	0	10	10	5	1494851584
35	14	9	12914	24	14617	9136	21	12	0	0	0	8	8	5	1497856000
