#The local date and time: 	Fri May 14 19:31:38 2021

#TIME CONSUMTION CALCUALATIONS, Flows in pcap file
#/mnt/c/Users/ahmad/Desktop/Thesis/pcap_files/SplittedPcaps/T1oneGig.pcap
#This file contains the Time report for implementing functions below
#All Randomness Tests plugin functions including RTs in R seperated
#RTs preprocessing (which includes the initialization of R instance in the first time)
#Ground truth label extraction in which the caputred flow is matched with the ones saved in GT file
#Classification time using ANN prediction
#NOTE: this time calculation is for each processed flow
#in ANN classification with its trained model(the model is loaded only once in the first flow)
#
RTpre	Freq	Blockfreq	Ser	Cumsum	ApEnt	Dft	Lruns	Runs	TBT	GCD	Bckstack	GTmatch	Classification	Packets	FlowID
34	13	7	13882	21	15777	9537	23	10	163384	251331	196264	10	10	2	1994600832
85	28	31	135	43	135	6566	51	23	402818	475860	494147	11	11	5	1233048016
71	21	40	14516	34	16679	5297	47	24	402570	593909	491014	10	10	5	1438525440
98	21	29	13915	32	15832	4119	40	19	318795	435544	393849	10	10	5	4160216224
88	29	38	13492	53	15443	6592	63	23	416246	472829	489941	9	9	5	94482560
90	26	19	13636	38	15561	6496	51	39	401941	528357	496611	9	9	5	2564265824
99	31	20	99	46	95	22111	51	24	413986	465495	494437	10	10	5	2950909344
85	26	28	13896	42	15724	6357	51	22	401063	529738	490816	9	9	5	1007074576
39	13	12	13671	31	15435	2285	24	13	243070	341797	284941	10	10	3	1530840960
53	16	20	14458	26	15816	6340	26	16	248598	282254	294457	12	12	3	2777719120
60	20	22	97	42	110	12718	34	17	327134	438145	391923	9	9	4	2014891728
20	9	23	86	14	110	1382	12	5	159965	317063	195578	9	9	2	3095824672
17	9	17	13410	14	15332	774	15	8	165694	190258	194323	10	10	2	2505454416
24	10	16	13844	16	15954	766	16	11	159906	186978	192475	9	9	2	3213644720
55	20	24	82	25	120	17563	39	14	241570	341275	294869	10	10	3	3072748224
63	21	42	13973	31	15999	5082	43	20	402606	593148	497702	10	10	5	1827318288
93	29	20	13920	44	15872	7930	53	24	414492	534665	495378	9	9	5	892263504
93	29	19	13873	43	15871	6925	54	26	415935	539499	493316	10	10	5	3093168640
59	22	47	190	36	215	4593	46	20	401058	466563	489711	9	9	5	3306854592
69	25	15	72	35	70	5365	37	18	324422	382044	396817	10	10	5	661032528
89	29	26	123	45	152	4937	49	25	412589	531364	484368	10	10	5	914854912
83	24	36	13579	38	15527	3881	47	21	408495	476586	487772	9	9	5	1158928272
75	26	17	76	38	92	6120	40	19	331187	379099	388756	10	10	5	1260141280
73	24	39	144	40	168	5806	47	18	416122	533511	492470	10	10	5	2125827120
36	13	26	109	19	133	2201	58	33	241691	337343	288925	10	10	3	395326880
106	29	20	13506	43	15473	13327	47	23	413147	471868	489624	10	10	5	2030815776
38	15	30	108	24	134	2061	27	11	247242	346764	292810	10	10	3	1167263488
45	16	20	13481	25	15494	2464	25	14	247004	285007	292924	11	11	3	4236030064
76	25	18	27025	37	30658	7359	45	21	411527	471002	489973	10	10	5	19194688
63	19	25	161	29	201	3365	43	16	393749	468350	477311	9	9	5	707265360
64	22	36	13601	37	15469	4370	48	23	409838	533037	485780	9	9	5	2017656128
58	19	20	13475	29	15393	3793	33	20	322220	436264	385387	9	9	5	3406765168
35	14	30	108	22	134	2480	27	10	247722	350059	292322	10	10	3	3832425392
36	15	15	13534	23	15937	4033	25	11	244396	284617	292169	10	10	3	545873664
101	28	21	85	40	84	6320	44	20	330931	377638	393317	10	10	5	762587712
90	29	20	13531	43	15463	6579	55	24	414914	470106	490924	10	10	5	220604112
23	10	27	91	17	115	634	14	12	162876	187421	190397	9	9	2	2608833872
25	10	26	89	17	126	595	13	8	161610	190321	192272	9	9	2	674150832
25	10	26	88	17	115	607	14	7	163602	191308	191515	9	9	2	3143934096
55	14	32	132	22	170	3732	26	13	248588	403908	286927	10	10	4	727585648
11	5	9	41	6	55	182	4	2	79384	94895	95755	9	9	1	4052984736
34	14	30	107	21	132	2500	27	10	243711	337019	291508	7	7	3	3742947872
70	23	17	75	34	73	8369	36	17	332383	372413	392649	10	10	5	2948134064
80	25	27	13513	41	15428	5702	51	33	405933	471040	491678	9	9	5	1904173072
22	10	13	13420	17	15386	1828	14	11	164813	246692	194999	10	10	2	80317056
33	14	19	74	20	74	13066	21	8	166180	190456	190902	10	10	2	903018944
93	28	31	134	44	132	6863	79	40	408973	524325	489447	9	9	5	2224259328
72	24	26	105	39	132	5187	42	20	330683	438478	390382	9	9	5	2600969728
88	28	29	134	44	135	6618	49	21	411776	533938	488929	9	9	5	3129752576
88	27	28	165	43	132	6753	48	20	411426	523239	492145	9	9	5	4187318272
78	26	26	13548	42	15475	5534	49	22	396503	581274	478988	10	10	5	421133824
101	28	29	123	42	137	6932	50	19	414019	471183	493906	10	10	5	3944371072
92	29	29	123	44	135	6475	51	23	414987	535313	490159	9	9	5	2118744368
100	30	19	127	48	140	8505	48	23	409438	468443	497170	9	9	5	78546368
15	6	8	41	8	55	168	4	3	78645	92802	94809	10	10	1	3565768768
14	5	8	41	7	55	168	5	2	78760	94174	95285	9	9	1	404707520
15	5	8	41	7	53	164	4	2	77700	94303	97263	10	10	1	1685561248
13	5	8	42	7	55	167	5	2	77954	93479	95313	10	10	1	3418821088
53	18	14	13344	28	15838	3609	29	15	245722	281825	292733	10	10	4	409517968
75	25	17	13449	38	15370	5272	42	20	330164	371816	385822	9	9	5	2240679936
51	19	24	178	28	207	3489	32	15	393542	461529	478838	9	9	5	3818948430
52	18	24	158	28	192	3566	32	15	394435	465043	477011	10	10	5	3503213200
103	28	31	136	42	136	6443	51	20	412437	535391	488521	10	10	5	558923072
106	28	30	123	42	134	7134	51	24	406521	531743	490625	10	10	5	3185463184
23	10	23	88	18	117	976	13	8	161968	186456	189261	10	10	5	3093260662
115	28	31	124	41	135	6378	51	20	411784	533967	489675	9	9	5	2556552192
48	15	19	13552	29	15413	4389	30	15	244523	338836	291100	9	9	3	4158942368
76	26	17	16228	40	15168	9057	48	22	333545	377420	394122	10	10	5	1485645824
76	25	17	13827	39	15610	8328	45	20	326132	373011	389148	9	9	5	1377783808
82	24	16	13271	48	15332	5301	57	21	330724	376435	392933	9	9	5	1269921792
64	22	31	139	33	162	5304	37	18	406917	587246	484812	10	10	5	1142907664
90	28	31	121	41	134	6841	52	22	404866	527382	491773	10	10	5	1205301072
94	29	19	13474	44	15439	6552	52	23	411193	528070	487810	10	10	5	953953248
52	20	40	204	34	195	2645	36	17	404154	469396	483892	22	22	5	3845169504
89	28	19	13599	43	16156	7682	49	22	407167	521954	488975	9	9	5	2541005296
84	27	18	14041	49	15801	8804	49	24	409790	525840	490066	10	10	5	2580016160
85	28	18	13412	42	15368	8863	54	24	408560	471458	490965	10	10	5	1037816816
106	28	18	13341	42	15484	8674	49	23	406435	470094	487451	13	13	5	280631712
91	29	30	123	44	135	7203	51	24	409972	471574	484015	16	16	5	4148318240
64	21	40	163	34	200	4908	41	16	401100	533158	480800	9	9	5	2431747872
59	19	21	16026	31	15947	3964	34	21	398013	647077	483936	10	10	5	1571535600
30	10	22	87	18	113	911	13	8	157304	187519	186532	9	9	4	2408452076
23	8	22	88	12	113	943	10	4	151555	184605	185998	9	9	4	1341984210
49	15	24	13491	26	15240	3872	29	11	319401	377915	383765	11	11	4	311714464
8	3	2	2	1	1	3	0	0	0	0	0	6	6	1	2004780720
92	27	28	119	41	129	6745	51	23	410836	471080	481233	11	11	5	1017564960
50	18	34	13715	33	15216	2730	35	21	397304	648584	479383	10	10	5	1241133056
38	15	9	40104	25	45342	1917	27	13	243161	281096	293587	12	12	5	1206582272
84	28	28	119	42	131	6383	49	21	409718	533478	489780	10	10	5	3820386544
87	28	29	124	43	133	7530	50	24	409411	523110	481735	10	10	5	2368383472
90	28	29	135	42	133	6442	50	21	413003	530581	479844	10	10	5	1120437824
72	23	14	54297	37	61606	4102	50	22	402860	587378	483949	10	10	5	3581298608
115	28	30	121	41	133	7849	50	22	413889	471833	492229	9	9	5	1371722176
34	13	18	62	21	90	1174	20	9	170584	252732	193744	10	10	5	400639088
37	12	18	13720	18	15627	3486	18	10	162226	252924	194904	10	10	5	1961621328
76	23	28	104	39	151	5628	45	21	330913	380313	388063	10	10	5	2633927264
91	29	30	148	48	134	7510	52	23	419627	469796	488706	9	9	5	1623006528
87	28	29	119	42	130	6211	50	21	407184	471827	484990	9	9	5	3533465264
104	28	30	122	43	133	5709	65	42	413031	479719	486386	9	9	5	1148956704
97	28	18	17409	59	16010	7364	54	26	412846	527504	488250	10	10	5	280018176
93	28	32	121	43	133	6435	53	20	414443	536923	488164	10	10	5	2745567776
92	29	30	122	43	133	10487	54	26	414713	470975	485229	10	10	5	4210237792
66	21	31	127	34	151	3212	37	14	329506	439769	390866	11	11	5	62587904
139	21	37	147	56	151	4642	56	39	327813	378028	384921	10	10	4	2109807104
26	11	19	14103	17	15784	1034	33	11	161951	190919	197727	10	10	5	2977277952
84	27	21	115	35	96	7743	42	22	421221	470880	487447	11	11	5	2653691904
36	15	11	13468	25	15390	9390	23	13	163738	188281	199415	9	9	5	2437967872
87	27	29	13527	43	15541	10571	65	25	411794	470894	484982	9	9	5	2903523808
81	38	30	123	37	136	6584	51	22	409473	473078	487778	11	11	5	238375280
67	24	32	143	37	165	5694	45	20	405607	467838	485061	9	9	5	2067792976
68	35	37	13550	49	15557	20961	47	22	406444	533588	484764	9	9	5	1074106112
89	28	30	135	42	134	5940	50	21	406211	469016	486753	10	10	5	2730728528
102	27	30	122	53	144	6185	50	21	409905	473984	489178	9	9	5	1862601072
87	28	30	123	45	134	6424	52	22	413760	475808	488930	11	11	5	277142080
73	23	39	149	35	186	6922	51	24	410890	537642	487409	9	9	5	913273984
46	17	43	160	28	189	17135	33	16	322886	382148	385701	10	10	5	477463216
58	21	35	128	33	153	3702	38	16	327256	376762	387567	10	10	5	924137680
69	23	26	115	34	114	5969	41	18	331185	378302	389180	10	10	5	2455772400
136	30	29	152	42	130	6296	53	24	413897	534776	482885	10	10	5	1305687392
97	28	30	121	43	134	8624	51	22	412009	531603	484295	9	9	5	4289887952
45	17	25	133	38	214	2261	31	15	322843	373607	390045	30	30	5	1139283584
102	24	42	166	36	216	4606	54	18	412713	472300	488566	10	10	5	3891989504
100	28	29	122	43	133	14484	52	22	411706	467710	488603	9	9	5	1082921920
91	27	29	119	41	130	13970	61	20	409930	470397	482945	9	9	5	246205008
68	22	50	173	36	224	5956	48	16	408236	471091	484335	10	10	5	485544960
88	27	29	119	41	131	7941	50	28	411236	542927	490922	9	9	5	811594800
85	27	30	120	43	132	7907	50	22	417395	472276	489728	10	10	5	3019114736
60	21	35	127	35	168	4026	40	17	323180	376719	387377	9	9	5	707675648
75	24	36	153	37	162	14678	48	21	403702	474196	483588	10	10	5	3496943616
92	24	40	136	39	163	5851	47	19	410390	474008	487253	10	10	5	1991244288
101	29	30	121	43	134	8154	51	23	408299	477340	488043	9	9	5	1237082976
87	28	45	121	43	133	6544	50	19	412043	535553	488525	9	9	5	4109900800
88	39	30	122	43	133	9058	51	20	411545	539048	491997	9	9	5	1251342416
91	28	29	132	44	133	9365	52	24	411530	529090	487856	10	10	5	1725392240
91	28	62	149	42	131	7534	50	20	416059	533623	489874	10	10	5	697320400
88	28	30	137	43	136	6572	75	34	408397	531809	485271	9	9	5	2339343680
91	38	28	13789	27	15602	4623	38	22	400382	530960	485346	9	9	5	2632023040
78	25	38	141	38	167	20998	68	27	404381	472946	483513	10	10	5	3817505280
51	19	37	13830	30	15918	4426	37	20	403531	646622	485832	11	11	5	3698194432
36	13	19	64	21	77	2719	21	9	163366	187299	194781	10	10	5	1786339936
37	13	19	63	22	90	3208	21	10	165293	189153	193811	9	9	5	4251889536
27	12	20	13325	20	15242	4164	19	12	161524	190123	192452	9	9	5	3644263424
41	16	39	13728	28	15863	5211	30	14	318867	545908	384550	9	9	5	3042819072
90	28	28	119	41	176	6674	49	21	408870	468453	485527	9	9	5	123255616
74	23	37	13504	38	15567	7621	46	19	411313	472994	490245	9	9	5	16014848
74	23	37	14218	40	15786	8350	46	23	403896	535459	489044	9	9	5	3249544192
68	22	36	13570	37	15511	6903	45	20	401067	595411	485764	10	10	5	238145536
78	45	52	138	39	213	12491	47	33	407800	470957	487296	10	10	5	4071418192
96	27	61	171	59	131	6562	50	21	407379	477741	487493	9	9	5	987944224
79	25	51	143	41	178	14203	77	25	406496	467906	486353	9	9	5	2241261872
82	24	37	142	39	166	21607	46	21	402549	470059	491308	9	9	5	1220407936
88	25	37	142	40	166	5136	48	19	408228	473916	485585	10	10	5	4282969744
57	19	25	27281	85	31235	4427	36	27	322575	490157	389921	9	9	5	2544894976
95	27	29	120	59	134	7872	50	22	413917	474020	487922	10	10	5	1742543152
70	24	37	13886	37	16199	7309	46	22	404741	475891	487636	10	10	5	570195968
72	23	15	15520	34	15705	10973	35	19	245149	284930	293336	9	9	5	516264960
55	21	25	137	34	174	2176	30	15	318370	371676	387524	10	10	5	4057234560
51	17	34	26860	28	30731	5648	33	13	322338	379723	391563	9	9	4	4008909440
66	21	37	27590	49	30997	12083	41	17	404110	470711	486928	10	10	5	1555194240
69	22	39	140	32	162	18589	41	20	407895	531162	485670	9	9	5	3396446336
29	11	28	92	19	116	2272	15	9	162390	195066	195447	10	10	4	4010840832
89	28	29	118	41	144	15827	47	22	404791	465353	489268	9	9	5	3332914432
94	27	29	120	42	131	7921	51	22	405013	529756	487318	23	23	5	31592480
65	22	28	13708	36	15477	4350	38	21	397945	527077	484031	9	9	5	2483304448
93	28	29	119	42	144	6451	50	29	409048	531241	489570	9	9	5	1436715136
66	23	30	174	33	164	6252	51	21	408945	529749	485855	10	10	5	2486308864
80	27	76	120	42	132	10645	94	20	410507	473168	492123	9	9	5	1736561136
59	21	26	13700	32	16439	5190	40	69	401968	591991	483344	9	9	5	2484806656
94	27	30	118	42	131	10697	50	22	408089	470483	491706	9	9	5	2873124048
93	28	30	121	43	133	7218	48	23	409342	468897	488147	10	10	5	520026032
91	19	27	29377	29	31156	14080	28	17	320320	498824	393955	10	10	5	3573420320
81	26	28	120	35	131	6531	41	20	405288	532815	480494	9	9	5	2516110832
83	40	20	104	37	93	7069	42	19	406227	471237	484489	10	10	5	586662016
85	27	29	119	88	162	5930	49	21	409167	531725	485550	10	10	5	1433823472
47	37	42	31050	26	31531	4574	31	18	324447	437556	385920	9	9	5	1566782592
90	47	44	187	61	180	7933	52	27	408461	533013	489811	10	10	5	3000856320
83	16	28	27294	27	31576	2632	27	15	320392	436121	387229	9	9	5	1568713984
63	17	48	177	46	207	4417	34	18	317951	433330	388977	9	9	5	652391360
140	44	30	186	76	198	8310	51	24	414225	532666	483446	9	9	5	2930161808
57	19	26	27046	32	31150	4313	39	21	397286	647431	482891	10	10	5	1413578752
59	20	30	159	35	198	2441	37	16	398410	467176	476236	10	10	5	1302243712
80	27	30	119	41	132	5656	48	20	410118	532851	488766	9	9	5	1522271776
82	24	29	118	37	129	6532	49	21	406256	470058	478861	9	9	5	85862864
82	27	30	116	41	128	5668	49	20	402993	467790	484200	9	9	5	130083072
85	24	29	129	36	128	17183	48	20	404025	467394	487735	9	9	5	2735915216
85	27	30	119	40	131	19818	49	22	412554	521930	479336	9	9	5	3321347776
85	27	30	119	42	132	5770	50	19	406840	471886	482490	9	9	5	2972940128
118	41	29	116	40	127	7308	49	33	400226	461774	486370	9	9	5	3446989952
86	28	30	122	42	132	6512	50	20	402514	469247	482140	9	9	5	3209965040
39	11	9	14454	18	15865	638	12	10	159114	249732	190784	10	10	3	114381744
24	13	17	16566	18	16167	1903	14	9	231104	449740	283324	9	9	5	839715920
71	25	36	142	40	166	13470	48	20	392662	465653	481599	9	9	5	2692433232
128	27	29	118	41	131	12828	49	22	404017	465503	495275	10	10	5	226883632
19	10	9	13854	17	16240	1695	11	7	158413	246253	193429	10	10	4	1550790656
61	21	40	164	37	200	5295	42	18	401675	469953	487514	9	9	5	1471176704
87	27	19	13741	36	16148	13348	42	21	402319	473418	481052	10	10	5	913904784
94	39	14	69105	34	75088	7485	42	18	401579	472071	487507	9	9	5	2812954112
103	26	31	27382	43	30854	9143	52	24	403416	522006	488575	10	10	5	2926646272
84	27	48	161	42	130	4603	50	18	410040	534699	484401	10	10	5	381022208
85	27	27	115	42	126	5462	49	21	401906	535585	487999	11	11	5	652466176
83	39	19	91	34	88	4922	40	18	408517	473111	489033	11	11	5	3743986688
116	46	44	202	62	195	9536	52	22	414178	469449	492427	10	10	5	1567742880
87	29	30	119	43	141	6186	50	22	407462	467324	491390	9	9	5	2167434880
79	25	38	144	41	168	13482	49	21	409844	476892	488144	9	9	5	3568783872
99	42	38	143	39	165	19396	47	50	408175	472657	483992	9	9	5	3346653184
45	18	10	27413	28	31222	5779	30	13	241751	279319	297303	10	10	5	3348854784
50	18	23	26446	29	30417	7180	37	17	318153	430844	385281	22	22	5	2021720064
151	34	54	124	43	211	14932	53	25	411349	536213	490775	9	9	5	2530169424
86	27	25	160	42	126	7493	48	21	407033	469453	481999	11	11	5	4149846704
89	25	26	162	37	130	7188	50	21	411174	473711	483155	12	12	5	1674155616
88	27	27	156	44	131	6998	74	24	404101	470470	488342	10	10	5	3712236784
104	28	27	13744	42	15673	5349	43	22	404246	472634	490813	21	21	5	655816192
69	22	35	13822	39	15931	4624	45	21	404703	467051	476943	9	9	5	2161515520
69	23	16	13420	47	15306	7757	44	21	323723	438538	390633	10	10	5	2178356224
34	14	9	13699	23	15815	1818	21	12	161220	188434	196630	10	10	5	2176854016
33	13	9	13187	22	15209	4581	22	11	159619	186493	194141	10	10	5	2181360640
87	27	27	119	43	130	6913	50	22	408800	479408	492029	9	9	5	301553872
92	19	10	13245	26	15242	16111	29	15	242045	339946	287722	9	9	3	3469615728
57	22	22	110	35	111	4899	38	17	401108	524423	483970	10	10	5	874161408
68	25	22	114	37	171	5541	42	19	403505	472605	490076	10	10	5	1386790022
73	26	28	127	41	128	5792	44	20	415246	469619	486222	10	10	5	572610092
72	26	28	117	40	129	5615	45	20	411449	476656	488246	9	9	5	165520127
70	25	21	115	36	125	5474	40	18	401741	472898	491019	9	9	5	4053397458
59	22	27	13467	35	15470	4068	40	19	402271	531430	484913	10	10	5	3123196880
35	29	30	149	27	187	2236	28	10	311701	374352	385502	11	11	5	401761266
49	18	25	154	32	237	3285	33	15	388223	579550	482775	10	10	5	1951449152
59	33	25	16127	35	15761	2713	32	18	387737	632327	478772	10	10	5	2095845959
39	17	24	13831	29	16215	2363	32	18	392419	525791	477379	21	21	5	2759346688
57	23	28	100	38	116	5807	42	20	402002	524998	477890	10	10	5	4289520264
82	28	27	119	42	130	6454	48	22	404423	526251	484430	10	10	5	1850238896
44	18	19	79	29	92	16618	31	15	245012	340922	291338	9	9	3	2753423360
68	24	39	140	38	163	11582	47	23	410195	531266	483427	10	10	5	2455948176
81	52	29	149	41	130	7490	48	21	409095	470875	481280	9	9	5	993479216
79	27	28	130	42	130	5875	77	23	406915	462237	482912	10	10	5	250993936
81	27	28	171	43	150	6512	45	22	403792	470477	486370	9	9	5	4040500864
82	27	27	117	43	141	5906	51	23	409265	470397	485457	10	10	5	756454304
82	27	27	164	41	130	10849	47	21	404321	471147	482278	9	9	5	3535040496
83	28	27	119	42	131	6509	50	42	409755	536097	490933	10	10	5	536334032
54	20	34	128	35	151	4141	55	38	326199	379700	392082	9	9	5	3345331200
66	22	33	13381	41	15412	18101	45	21	405216	524687	485903	9	9	5	1839631872
70	24	34	146	40	165	9442	47	20	405903	470471	483589	9	9	5	2061762560
94	28	28	119	44	132	6877	50	22	408768	472700	486858	10	10	5	290880592
84	28	28	123	44	134	6398	52	22	409304	473447	489880	10	10	5	1310138992
29	13	19	13764	23	15718	1538	20	12	163987	189199	192020	11	11	4	2266158336
33	15	65	13889	25	15901	1900	28	15	319842	438216	380525	9	9	5	2882484224
50	20	15	56	32	56	3453	84	26	251388	280128	293678	10	10	5	1820904448
68	43	49	15675	69	15885	4133	44	22	406533	473476	489724	9	9	5	2555239424
65	22	47	214	71	220	12788	46	19	402849	532371	484528	9	9	5	1271670784
72	23	36	144	37	167	13714	44	31	404190	470442	484432	9	9	5	4060938752
71	22	34	139	37	162	13727	88	20	406646	472564	485935	9	9	5	1049540096
87	28	28	121	44	132	8025	45	22	407445	537340	490493	9	9	5	2007092736
84	27	27	119	42	129	7104	50	22	410573	466986	485300	9	9	5	2306938736
86	29	29	138	101	189	14428	50	25	411377	531798	489156	10	10	5	2721152800
57	22	26	13490	35	15469	5283	39	19	399193	470619	482506	9	9	5	258823704
93	28	28	119	43	130	7321	50	19	409401	530814	488421	10	10	5	299356704
25	12	24	62	21	127	1369	21	13	239413	279493	289683	9	9	5	1659489408
20	9	17	83	15	164	986	10	8	153019	185080	189991	10	10	4	1033704632
82	27	28	118	43	130	15830	80	34	409460	472043	489082	11	11	5	739104320
94	28	28	125	42	134	5859	51	34	408114	470727	490040	9	9	5	1513000144
53	20	14	27409	30	31455	8381	37	18	320079	365833	390306	10	10	5	3031757456
30	12	23	13374	22	15139	1349	22	13	241110	331493	285438	9	9	5	438425984
59	19	14	13269	32	16180	17515	34	18	325690	371206	390567	9	9	4	2116820672
87	62	19	15234	44	15912	15885	53	25	411637	528466	493928	9	9	5	650493280
56	20	34	125	33	164	4204	41	16	327700	438175	386818	10	10	5	982745280
56	22	42	167	37	204	5602	57	19	405448	526840	483762	10	10	5	1431110816
76	21	34	139	34	164	6909	51	26	397601	588224	485865	9	9	5	1206928048
26	13	23	13307	21	15190	3851	22	13	238589	337040	291804	9	9	5	1680734720
42	12	23	13282	22	15280	1715	21	13	232532	337812	288532	9	9	5	453877120
84	28	28	119	42	130	7463	50	23	408155	468346	484049	9	9	5	3223428960
31	12	23	67	21	82	1663	20	11	239467	332221	289025	9	9	5	3521986816
131	44	47	155	45	192	8341	63	25	408940	536529	481326	9	9	5	2749379136
27	12	23	13378	31	15181	3932	22	14	236111	343143	286862	9	9	5	457739904
60	23	30	14211	37	15943	4347	43	22	400014	526623	483414	10	10	5	2419062048
60	22	23	136	34	172	4116	39	18	398219	469411	485522	9	9	5	1606408955
13	8	19	113	16	144	568	9	8	156637	181908	188858	11	11	5	1494024802
83	28	27	120	43	131	6773	50	20	407637	474382	488398	12	12	5	2795823040
80	27	28	120	43	131	6511	49	24	407769	529530	486374	10	10	5	4068086848
134	25	27	118	37	174	9089	50	24	394675	529246	479051	9	9	5	1732675072
