FTP_Control,134.122.80.82,138.68.65.189,2004,49560,6,1624711435.875,1624711435.889,92,306,55534552,USER,16,32323020,220.,28
SSL/TLS,138.197.177.67,138.68.65.189,4001,43496,6,1624711435.902,1624711435.909,701,2998,16030101,....,371,16030300,....,1419
Unknown_TCP,138.68.65.189,138.68.65.189,6002,52920,6,1624711435.917,1624711435.918,0,21345,00000000,....,0,49443304,ID3.,16384
SSH,134.122.80.82,138.68.65.189,7004,43064,6,1624711435.946,1624711436.471,966037,5381,5353482d,SSH-,41,5353482d,SSH-,41
FTP_Control,134.122.80.82,138.68.65.189,2000,40426,6,1624711436.476,1624711436.480,63,294,55534552,USER,16,32323020,220.,28
SSH,138.68.65.189,138.68.65.189,3000,42444,6,1624711436.493,1624711437.123,3025,2881,5353482d,SSH-,41,5353482d,SSH-,41
FTP_Control,134.122.80.82,138.68.65.189,2012,57180,6,1624711437.132,1624711437.156,114,306,55534552,USER,16,32323020,220.,28
SSH,134.122.80.82,138.68.65.189,7004,43076,6,1624711437.174,1624711437.713,820737,5041,5353482d,SSH-,41,5353482d,SSH-,41
SSL/TLS,138.197.177.67,138.68.65.189,4010,39936,6,1624711437.722,1624711437.728,708,3049,16030101,....,371,16030300,....,1419
SSL/TLS,138.197.177.67,138.68.65.189,4012,44370,6,1624711437.742,1624711437.755,642,520782,16030101,....,371,16030300,....,1419
SSL/TLS,138.197.177.67,138.68.65.189,4006,57442,6,1624711437.767,1624711437.779,643,479486,16030101,....,371,16030300,....,1419
FTP_Control,134.122.80.82,138.68.65.189,2006,57266,6,1624711437.789,1624711437.802,132,306,55534552,USER,16,32323020,220.,28
SSL/TLS,138.197.177.67,138.68.65.189,4009,46016,6,1624711437.814,1624711437.828,652,820998,16030101,....,371,16030300,....,1419
Unknown_TCP,138.68.65.189,138.68.65.189,6002,52948,6,1624711437.838,1624711437.839,0,8481,00000000,....,0,49443304,ID3.,8481
FTP_Control,134.122.80.82,138.68.65.189,2009,41838,6,1624711437.860,1624711437.870,122,306,55534552,USER,16,32323020,220.,28
FTP_Data,138.68.65.189,138.68.65.189,6012,40754,6,1624711437.879,1624711437.882,0,657210,00000000,....,0,00000020,....,16384
HTTP_NonStandard,138.68.92.16,138.68.65.189,8012,52606,6,1624711437.903,1624711437.918,1045612,167,48545450,HTTP,189,47455420,GET.,167
HTTP_NonStandard,138.68.92.16,138.68.65.189,8003,51650,6,1624711437.929,1624711437.941,899934,255,48545450,HTTP,194,47455420,GET.,255
FTP_Control,134.122.80.82,138.68.65.189,2009,41848,6,1624711437.952,1624711437.961,122,305,55534552,USER,16,32323020,220.,28
SSH,138.68.92.16,138.68.65.189,3010,44702,6,1624711437.976,1624711438.664,3277,335217,5353482d,SSH-,41,5353482d,SSH-,41
SSH,138.197.177.67,138.68.65.189,7009,39750,6,1624711438.674,1624711439.582,433589,4529,5353482d,SSH-,41,5353482d,SSH-,41
FTP_Control,134.122.80.82,138.68.65.189,2002,47412,6,1624711439.589,1624711439.595,102,304,55534552,USER,16,32323020,220.,28
SSH,138.68.92.16,138.68.65.189,3009,36362,6,1624711439.612,1624711440.318,3193,283033,5353482d,SSH-,41,5353482d,SSH-,41
